Index,0 [BOOL] [0x9],1 [BOOL] [0xA],2 [BOOL] [0xB],3 [BOOL] [0xC],4 [BOOL] [0xD],5 [BOOL] [0xE],6 [BOOL] [0xF],7 [BOOL] [0x10],8 [UBYTE] [0x6],9 [UINT] [0x0],10 [UBYTE] [0x7],11 [USHORT] [0x4],12 [BBOOL] [0x11],13 [BBOOL] [0x11],14 [BBOOL] [0x11],15 [UBYTE] [0x8],16 [BBOOL] [0x11]
2001613,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001614,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001615,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001616,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001617,false,false,false,false,false,false,false,false,1,0,7,0,true,false,true,0,false
2001618,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001619,false,false,false,false,false,false,false,false,1,983219,7,4177,true,false,true,0,false
2001620,false,false,false,false,false,false,false,false,1,983216,0,0,false,false,true,0,false
2001621,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001622,false,false,false,false,false,false,false,false,1,983217,0,0,false,false,true,0,false
2001623,false,false,false,false,false,false,false,false,1,983218,0,0,true,false,true,0,false
2001624,false,false,false,false,false,false,false,false,1,983208,0,0,true,false,true,0,false
2001625,false,false,false,false,false,false,false,false,1,983209,0,0,true,false,true,0,false
2001626,false,false,false,false,false,false,false,false,1,983210,0,0,true,false,true,0,false
2001627,false,false,false,false,false,false,false,false,1,983211,0,0,true,false,true,0,false
2001628,false,false,false,false,false,false,false,false,1,983212,0,0,true,false,true,0,false
2001629,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001630,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001631,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001632,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001633,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001634,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001635,false,false,false,false,false,false,false,false,1,983213,0,0,false,false,true,0,false
2001636,false,false,false,false,false,false,false,false,1,983214,0,0,false,false,true,0,false
2001637,false,false,false,false,false,false,false,false,1,983215,0,0,false,false,true,0,false
2001638,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001639,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001640,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001641,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001642,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001643,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001644,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001645,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001646,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001647,false,false,false,false,false,false,false,false,1,983220,7,0,true,false,true,0,false
2001648,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001649,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001650,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001651,false,false,false,false,false,false,false,false,3,66276,7,3192,false,false,true,0,false
2001652,false,false,false,false,false,false,false,false,3,66276,7,3192,false,false,true,0,false
2001653,false,false,false,false,false,false,false,false,3,66276,7,3192,false,false,true,0,false
2001654,false,false,false,false,false,false,false,false,3,66276,7,3192,false,false,true,0,false
2001655,false,false,false,false,false,false,false,false,3,65834,7,2695,false,false,true,0,false
2001656,false,false,false,false,false,false,false,false,3,66217,7,2698,false,false,true,0,false
2001657,false,false,false,false,false,false,false,false,3,66156,7,2075,true,false,true,0,false
2001658,false,false,false,false,false,false,false,false,3,66156,7,3200,true,false,true,0,false
2001659,false,false,false,false,false,false,false,false,3,852217,7,0,false,false,true,0,false
2001660,false,false,false,false,false,false,false,false,3,852218,7,0,false,false,true,0,false
2001661,false,false,false,false,false,false,false,false,3,65855,7,1626,true,false,true,0,false
2001662,false,false,false,false,false,false,false,false,2,983122,0,2752,true,false,true,0,false
2001663,false,false,false,false,false,false,false,false,3,66154,7,2086,true,false,true,0,false
2001664,false,false,false,false,false,false,false,false,3,66154,7,2087,true,false,true,0,false
2001665,false,false,false,false,false,false,false,false,3,66154,7,2085,true,false,true,0,false
2001666,false,false,false,false,false,false,false,false,3,66043,7,1624,true,false,true,0,false
2001667,false,false,false,false,false,false,false,false,3,66064,7,1624,true,false,true,0,false
2001668,false,false,false,false,false,false,false,false,3,66082,7,1624,true,false,true,0,false
2001669,false,false,false,false,false,false,false,false,3,66043,7,1624,true,false,true,0,false
2001670,false,false,false,false,false,false,false,false,3,66064,7,1624,true,false,true,0,false
2001671,false,false,false,false,false,false,false,false,3,66082,7,1624,true,false,true,0,false
2001672,false,false,false,false,false,false,false,false,3,0,0,2698,false,false,true,0,false
2001673,false,false,false,false,false,false,false,false,3,66064,7,2742,false,false,true,0,false
2001674,false,false,false,false,false,false,false,false,3,66043,7,2742,false,false,true,0,false
2001675,false,false,false,false,false,false,false,false,3,66082,7,2742,false,false,true,0,false
2001676,false,false,false,false,false,false,false,false,3,66064,7,2742,false,false,true,0,false
2001677,false,false,false,false,false,false,false,false,3,66043,7,2742,false,false,true,0,false
2001678,false,false,false,false,false,false,false,false,3,66082,7,2742,false,false,true,0,false
2001679,false,false,false,false,false,false,false,false,3,852219,7,0,false,false,true,0,false
2001680,false,false,false,false,false,false,false,false,3,852220,7,0,false,false,true,0,false
2001681,false,false,false,false,false,false,false,false,3,852221,7,0,false,false,true,0,false
2001682,false,false,false,false,false,false,false,false,3,852222,7,0,false,false,true,0,false
2001683,false,false,false,false,false,false,false,false,3,852223,7,0,false,false,true,0,false
2001684,false,false,false,false,false,false,false,false,3,0,0,2698,false,false,true,0,false
2001685,false,false,false,false,false,false,false,false,3,0,0,2698,false,false,true,0,false
2001686,false,false,false,false,false,false,false,false,3,66064,7,2742,false,false,true,0,false
2001687,false,false,false,false,false,false,false,false,3,66043,7,2742,false,false,true,0,false
2001688,false,false,false,false,false,false,false,false,3,66082,7,2742,false,false,true,0,false
2001690,false,false,false,false,false,false,false,false,3,66047,7,2075,true,false,true,0,false
2001691,false,false,false,false,false,false,false,false,3,66047,7,2075,true,false,true,0,false
2001694,false,false,false,false,false,false,false,false,2,0,0,3133,true,false,true,0,false
2001695,false,false,false,false,false,false,false,false,3,131085,0,2632,true,false,true,0,false
2001696,false,false,false,false,false,false,false,false,2,0,0,4127,true,false,true,0,false
2001697,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001698,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001699,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001700,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2001701,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001702,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2001703,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001704,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2001705,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001706,false,false,false,false,false,false,false,false,3,66130,7,0,false,false,true,0,false
2001707,false,false,false,false,false,false,false,false,1,0,0,2715,false,false,true,0,false
2001708,false,false,false,false,false,false,false,false,3,0,7,2710,false,false,true,0,false
2001709,false,false,false,false,false,false,false,false,1,983115,0,2752,true,false,true,0,false
2001710,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001711,false,false,false,false,false,false,false,false,3,852117,7,2632,true,false,true,0,false
2001712,false,false,false,false,false,false,false,false,1,1114245,0,0,true,false,true,0,false
2001713,false,false,false,false,false,false,false,false,3,66216,7,2698,false,false,true,0,false
2001714,false,false,false,false,false,false,false,false,3,66218,7,2698,false,false,true,0,false
2001715,false,false,false,false,false,false,false,false,3,852119,7,2632,true,false,true,0,false
2001716,false,false,false,false,false,false,false,false,3,131089,0,2632,true,false,true,0,false
2001717,false,false,false,false,false,false,false,false,3,131091,0,2632,true,false,true,0,false
2001718,false,false,false,false,false,false,false,false,3,66091,7,2075,true,false,true,0,false
2001719,false,false,false,false,false,false,false,false,3,66091,7,2075,true,false,true,0,false
2001720,false,false,false,false,false,false,false,false,3,66091,7,2075,true,false,true,0,false
2001721,false,false,false,false,false,false,false,false,3,66091,7,2075,true,false,true,0,false
2001722,false,false,false,false,false,false,false,false,3,66091,7,2075,true,false,true,0,false
2001725,false,false,false,false,false,false,false,false,3,65792,7,3186,false,false,true,0,false
2001726,false,false,false,false,false,false,false,false,3,65799,7,1626,false,false,true,0,false
2001727,false,false,false,false,false,false,false,false,3,65798,7,1626,false,false,true,0,false
2001728,false,false,false,false,false,false,false,false,3,0,0,3161,false,false,true,0,false
2001729,false,false,false,false,false,false,false,false,3,0,0,3159,false,false,true,0,false
2001730,false,false,false,false,false,false,false,false,3,65950,7,1626,true,false,true,0,false
2001731,false,false,false,false,false,false,false,false,3,65849,7,1626,true,false,true,0,false
2001732,false,false,false,false,false,false,false,false,3,65853,7,1626,true,false,true,0,false
2001733,false,false,false,false,false,false,false,false,3,65854,7,1626,true,false,true,0,false
2001734,false,false,false,false,false,false,false,false,3,66005,7,1626,false,false,true,0,false
2001735,false,false,false,false,false,false,false,false,3,66039,7,1625,true,false,true,0,false
2001736,false,false,false,false,false,false,false,false,1,983116,0,2752,true,false,true,0,false
2001737,false,false,false,false,false,false,false,false,1,983117,0,2752,true,false,true,0,false
2001739,false,false,false,false,false,false,false,false,3,66080,7,1626,true,false,true,0,false
2001740,false,false,false,false,false,false,false,false,3,65867,7,2702,false,false,true,0,false
2001741,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2001742,false,false,false,false,false,false,false,false,3,65800,7,1626,false,false,true,0,false
2001743,false,false,false,false,false,false,false,false,3,65801,7,1626,false,false,true,0,false
2001744,false,false,false,false,false,false,false,false,2,0,0,3140,true,false,true,0,false
2001745,false,false,false,false,false,false,false,false,2,0,0,3147,true,false,true,0,false
2001746,false,false,false,false,false,false,false,false,2,0,0,3149,true,false,true,0,false
2001747,false,false,false,false,false,false,false,false,2,0,0,3148,true,false,true,0,false
2001748,false,false,false,false,false,false,false,false,2,0,0,3153,true,false,true,0,false
2001749,false,false,false,false,false,false,false,false,2,0,0,3154,true,false,true,0,false
2001750,false,false,false,false,false,false,false,false,2,0,0,1624,true,false,true,0,false
2001751,false,false,false,false,false,false,false,false,2,0,0,1844,true,false,true,0,false
2001752,false,false,false,false,false,false,false,false,2,0,0,1843,true,false,true,0,false
