Index,0 [STRING] [0x0],1 [BYTE] [0x8],2 [STRING] [0x4],3 [BYTE] [0x9],4 [BYTE] [0xA],5 [BYTE] [0xB],6 [BYTE] [0xC],7 [BYTE] [0xD]
2605,"无双枪 朗格卢瓦西耶",0,"",0,0,1,0,0
2606,"沙漠猎人 乌·琳波",0,"",0,0,1,0,0
2607,"女帝 赛伦特·莫斯",0,"",0,0,1,0,0
2608,"魔法障壁发动器",0,"",0,0,1,0,0
2609,"大王花",0,"",0,0,1,0,0
2610,"美瑠姬奴",0,"",0,0,1,0,0
2611,"降世化身",0,"",0,0,1,0,0
2612,"奈尔·神·达纳斯",0,"",0,0,1,0,0
2613,"训导系统",0,"",0,0,1,0,0
2614,"亚拉戈领域",0,"",0,0,1,0,0
2615,"支援系统",0,"",0,0,1,0,0
2616,"亚拉戈机雷",0,"",0,0,1,0,0
2617,"拘束具",0,"",0,0,1,0,0
2618,"诸神黄昏",0,"",0,0,1,0,0
2619,"暗物质球茎",0,"",0,0,1,0,0
2620,"暗物质黄蜂",0,"",0,0,1,0,0
2621,"强酸蜂蜜怪",0,"",0,0,1,0,0
2622,"暗物质蛞蝓",0,"",0,0,1,0,0
2623,"蜜蜂群",0,"",0,0,1,0,0
2624,"拉米亚死亡舞师",0,"",0,0,1,0,0
2625,"拉米亚夺命弓师",0,"",0,0,1,0,0
2626,"拉米亚解剖女王",0,"",0,0,1,0,0
2627,"雷诺",0,"",0,0,1,0,0
2628,"奈尔双生子",0,"",0,0,1,0,0
2629,"美拉西迪亚幽龙",0,"",0,0,1,0,0
2630,"火角",0,"",0,0,1,0,0
2631,"冰爪",0,"",0,0,1,0,0
2632,"雷翼",0,"",0,0,1,0,0
2633,"试炼的铁球",0,"",0,0,1,0,0
2634,"卫月巨像",0,"",0,0,1,0,0
2635,"岩屑",0,"",0,0,1,0,0
2636,"星极岩屑",0,"",0,0,1,0,0
2637,"灵极岩屑",0,"",0,0,1,0,0
2638,"卫月岩屑",0,"",0,0,1,0,0
2639,"月之幕帘",0,"",0,0,1,0,0
2640,"暗物质妖红花",0,"",0,0,1,0,0
2641,"整备系统",0,"",0,0,1,0,0
2642,"原型奇美拉",0,"",0,0,1,0,0
2643,"亚拉戈眼镜蛇",0,"",0,0,1,0,0
2644,"拉米亚舞师",0,"",0,0,1,0,0
2645,"拉米亚弓师",0,"",0,0,1,0,0
2646,"巡察系统",0,"",0,0,1,0,0
2647,"亚拉戈发条步兵",0,"",0,0,1,0,0
2648,"亚拉戈发条战士",0,"",0,0,1,0,0
2649,"整形堡",0,"",0,0,1,0,0
2650,"大型炸弹",0,"",0,0,1,0,0
2651,"青蓝之手驾驶员",0,"",0,0,1,0,0
2652,"青蓝之手炮手",0,"",0,0,1,0,0
2653,"斯托普克洛克斯",0,"",0,0,1,0,0
2654,"青蓝之手狙击手",0,"",0,0,1,0,0
2655,"特殊炸弹",0,"",0,0,1,0,0
2656,"青蓝之手滑翔兵",0,"",0,0,1,0,0
2657,"青磷燃料",0,"",0,0,1,0,0
2658,"深林特拉玛长须豹",0,"",0,0,1,0,0
2659,"始盗龙",0,"",0,0,1,0,0
2660,"青蓝之手士兵",0,"",0,0,1,0,0
2661,"青蓝之手神枪手",0,"",0,0,1,0,0
2662,"青蓝之手步兵",0,"",0,0,1,0,0
2663,"哥布魔鸟",0,"",0,0,1,0,0
2664,"",0,"",0,0,1,0,0
2665,"吉尔伽美什",0,"",0,0,1,0,0
2666,"恩奇都",0,"",0,0,1,0,0
2667,"炸弹",0,"",0,0,1,0,0
2668,"大桥短尾雕",0,"",0,0,1,0,0
2669,"大桥骏雕",0,"",0,0,1,0,0
2670,"不明身份的掠夺者",0,"",0,0,1,0,0
2671,"铜刃团卫兵队长",0,"",0,0,1,0,0
2672,"徘徊之眼",0,"",0,0,1,0,0
2673,"猖獗眼镜蛇",0,"",0,0,1,0,0
2674,"浪鳞哨兵",0,"",0,0,1,0,0
2675,"礁爪哨兵",0,"",0,0,1,0,0
2676,"礁齿哨兵",0,"",0,0,1,0,0
2677,"海蛇掠夺者",0,"",0,0,1,0,0
2678,"礁鳞护卫",0,"",0,0,1,0,0
2679,"礁爪护卫",0,"",0,0,1,0,0
2680,"礁棘护卫",0,"",0,0,1,0,0
2681,"礁齿护卫",0,"",0,0,1,0,0
2682,"海蛇阻碍者",0,"",0,0,1,0,0
2683,"热力爆弹怪",0,"",0,0,1,0,0
2684,"第13团巡逻员",0,"",0,0,1,0,0
2685,"第13团采石员",0,"",0,0,1,0,0
2686,"法外地灵",0,"",0,0,1,0,0
2687,"地灵工头",0,"",0,0,1,0,0
2688,"育种爆弹怪",0,"",0,0,1,0,0
2689,"第596团斥候",0,"",0,0,1,0,0
2690,"余烬爆弹怪",0,"",0,0,1,0,0
2691,"第596团祭司",0,"",0,0,1,0,0
2692,"第639团祭司",0,"",0,0,1,0,0
2693,"第411团祭司",0,"",0,0,1,0,0
2694,"第271团看守",0,"",0,0,1,0,0
2695,"温暖榴弹怪",0,"",0,0,1,0,0
2696,"火热榴弹怪",0,"",0,0,1,0,0
2697,"肿胀爆弹怪",0,"",0,0,1,0,0
2698,"榴霰弹怪",0,"",0,0,1,0,0
2699,"大榴霰弹怪",0,"",0,0,1,0,0
2700,"钴铁巨像",0,"",0,0,1,0,0
2701,"武伽玛罗巡查员",0,"",0,0,1,0,0
2702,"第13团看守",0,"",0,0,1,0,0
2703,"第13团炼金术士",0,"",0,0,1,0,0
2704,"第13团学者",0,"",0,0,1,0,0
2705,"第88团炉前工",0,"",0,0,1,0,0
2706,"碎晶矿妖虫",0,"",0,0,1,0,0
2707,"灼热爆弹怪",0,"",0,0,1,0,0
2708,"璀璨爆弹怪",0,"",0,0,1,0,0
2709,"第13团巡视员",0,"",0,0,1,0,0
2710,"武伽玛罗守卫",0,"",0,0,1,0,0
2711,"第65团巡视员",0,"",0,0,1,0,0
2712,"第65团祭司",0,"",0,0,1,0,0
2713,"大矿妖虫",0,"",0,0,1,0,0
2714,"132号",0,"",0,0,1,0,0
2715,"武伽玛罗巡视员",0,"",0,0,1,0,0
2716,"二分石地滩鳞鱼人",0,"",0,0,1,0,0
2717,"二分石地滩爪鱼人",0,"",0,0,1,0,0
2718,"二分石地滩棘鱼人",0,"",0,0,1,0,0
2719,"红珊瑚鱼人",0,"",0,0,1,0,0
2720,"滩齿鱼人",0,"",0,0,1,0,0
2721,"鱼人哨兵",0,"",0,0,1,0,0
2722,"饥饿利螯陆蟹",0,"",0,0,1,0,0
2723,"月影乌菊石",0,"",0,0,1,0,0
2724,"浪爪队长",0,"",0,0,1,0,0
2725,"浪齿哨兵",0,"",0,0,1,0,0
2726,"鱼人渗透者",0,"",0,0,1,0,0
2727,"大蹼水龙蜥",0,"",0,0,1,0,0
2728,"海蛇二等领航员",0,"",0,0,1,0,0
2729,"海蛇三等领航员",0,"",0,0,1,0,0
2730,"萨普沙陆鱼",0,"",0,0,1,0,0
2731,"被囚禁的冒险者",0,"",0,0,1,0,0
2732,"月影岛甲板员",0,"",0,0,1,0,0
2733,"月影岛操舵员",0,"",0,0,1,0,0
2734,"礁鳞队长",0,"",0,0,1,0,0
2735,"礁爪队长",0,"",0,0,1,0,0
2736,"礁齿队长",0,"",0,0,1,0,0
2737,"水神的信徒",0,"",0,0,1,0,0
2738,"海蛇甲板长",0,"",0,0,1,0,0
2739,"海蛇炮击长",0,"",0,0,1,0,0
2740,"海蛇操舵长",0,"",0,0,1,0,0
2741,"海蛇一等领航员",0,"",0,0,1,0,0
2742,"暗物质结晶",0,"",0,0,1,0,0
2743,"智能爆弹怪",0,"",0,0,1,0,0
2744,"强化型智能爆弹怪",0,"",0,0,1,0,0
2745,"吸附爆弹怪",0,"",0,0,1,0,0
2746,"改良型智能爆弹怪",0,"",0,0,1,0,0
2747,"强化型吸附爆弹怪",0,"",0,0,1,0,0
2748,"新型智能爆弹怪",0,"",0,0,1,0,0
2749,"新型吸附爆弹怪",0,"",0,0,1,0,0
2750,"修炼所长须豹幼兽",0,"",0,0,1,0,0
2751,"修炼所特拉玛长须豹",0,"",0,0,1,0,0
2752,"贤王莫古尔·莫古十二世",0,"",0,0,1,0,0
2753,"熟练的幻斗士",0,"",0,0,1,0,0
2754,"熟练的射斗士",0,"",0,0,1,0,0
2755,"凶残螳螂",0,"",0,0,1,0,0
2756,"狂热土狗",0,"",0,0,1,0,0
2757,"饥饿秃鹫",0,"",0,0,1,0,0
2758,"凶残石像鬼",0,"",0,0,1,0,0
2759,"极寒之眼",0,"",0,0,1,0,0
2760,"虎钳食人魔",0,"",0,0,1,0,0
2761,"单眼巨人",0,"",0,0,1,0,0
2762,"豆跳蜥",0,"",0,0,1,0,0
2763,"觉醒火蛟",0,"",0,0,1,0,0
2764,"觉醒雷蛟",0,"",0,0,1,0,0
2765,"威胁魔界花",0,"",0,0,1,0,0
2766,"秘银巨像",0,"",0,0,1,0,0
2767,"狐火爆弹怪",0,"",0,0,1,0,0
2768,"靛蓝背魔鸟",0,"",0,0,1,0,0
2769,"黄金背魔鸟",0,"",0,0,1,0,0
2770,"酒红背魔鸟",0,"",0,0,1,0,0
2771,"好战女魔",0,"",0,0,1,0,0
2772,"侧室情人",0,"",0,0,1,0,0
2773,"浮夸爆弹怪",0,"",0,0,1,0,0
2774,"吉鲁维伽诺斯",0,"",0,0,1,0,0
2775,"库卡龙龟",0,"",0,0,1,0,0
2776,"古生龙鸟",0,"",0,0,1,0,0
2777,"索德斯龙",0,"",0,0,1,0,0
2778,"格里尼奇恶龙",0,"",0,0,1,0,0
2779,"守塔幼龙",0,"",0,0,1,0,0
2780,"高牢怪龙",0,"",0,0,1,0,0
2781,"守卫双足飞龙",0,"",0,0,1,0,0
2782,"渴望异端者",0,"",0,0,1,0,0
2783,"徘徊异端者",0,"",0,0,1,0,0
2784,"疯狂异端者",0,"",0,0,1,0,0
2785,"激昂异端者",0,"",0,0,1,0,0
2786,"侏罗龙鸟",0,"",0,0,1,0,0
2787,"狩猎蜻蜓飞蜥",0,"",0,0,1,0,0
2788,"风暴雷蛟",0,"",0,0,1,0,0
2789,"图苏斯水龙蜥",0,"",0,0,1,0,0
2790,"盾龙",0,"",0,0,1,0,0
2791,"哈奥卡",0,"",0,0,1,0,0
2792,"火魔神",0,"",0,0,1,0,0
2793,"乌内复制体",0,"",0,0,1,0,0
2794,"多加复制体",0,"",0,0,1,0,0
2795,"阿刻戎",0,"",0,0,1,0,0
2796,"戈莫莉",0,"",0,0,1,0,0
2797,"红龙",0,"",0,0,1,0,0
2798,"绿龙",0,"",0,0,1,0,0
2799,"黄龙",0,"",0,0,1,0,0
2800,"俄刻阿诺斯",0,"",0,0,1,0,0
2801,"暗黑将军",0,"",0,0,1,0,0
2802,"女忍复制体",0,"",0,0,1,0,0
2803,"忍兵复制体",0,"",0,0,1,0,0
2804,"震荡的灵魂",0,"",0,0,1,0,0
2805,"燃烧的灵魂",0,"",0,0,1,0,0
2806,"颤抖的灵魂",0,"",0,0,1,0,0
2807,"阿巴伊",0,"",0,0,1,0,0
2808,"长老之杖",0,"",0,0,1,0,0
2809,"妖艳无比的六兽妖",0,"",0,0,1,0,0
2810,"跨越堡",0,"",0,0,1,0,0
2811,"布拉克",0,"",0,0,1,0,0
2812,"亚拉戈发条侍从",0,"",0,0,1,0,0
2813,"亚拉戈发条工匠",0,"",0,0,1,0,0
2814,"圆月轮",0,"",0,0,1,0,0
2815,"金刚不坏的守护者",0,"",0,0,1,0,0
2816,"魔科学物质99",0,"",0,0,1,0,0
2817,"魔科学物质66",0,"",0,0,1,0,0
2818,"魔科学物质33",0,"",0,0,1,0,0
2819,"压缩次元",0,"",0,0,1,0,0
2820,"寒冰牢狱",0,"",0,0,1,0,0
2821,"才思敏捷的亚蒙",0,"",0,0,1,0,0
2822,"星屑魔纹",0,"",0,0,1,0,0
2823,"流星魔纹",0,"",0,0,1,0,0
2824,"始皇帝赞德",0,"",0,0,1,0,0
2825,"魔科学炸弹",0,"",0,0,1,0,0
2826,"卡其卡奈比",0,"",0,0,1,0,0
2827,"洋葱王子",0,"",0,0,1,0,0
2828,"茄子骑士",0,"",0,0,1,0,0
2829,"蒜头明星",0,"",0,0,1,0,0
2830,"番茄国王",0,"",0,0,1,0,0
2831,"蔓德拉王后",0,"",0,0,1,0,0
2832,"拉姆",0,"",0,0,1,0,0
2833,"仲裁者之影",0,"",0,0,1,0,0
2834,"塔姆·塔拉灵蛛蝎",0,"",0,0,1,0,0
2835,"塔姆·塔拉祸蛛蝎",0,"",0,0,1,0,0
2836,"塔姆·塔拉凶蛛蝎",0,"",0,0,1,0,0
2837,"恶魔兵卒",0,"",0,0,1,0,0
2838,"アークデーモン",0,"",0,0,1,0,0
2839,"夺灵魔",0,"",0,0,1,0,0
2840,"备用的意志",0,"",0,0,1,0,0
2841,"备用的灵魂",0,"",0,0,1,0,0
2842,"腐坏的肉",0,"",0,0,1,0,0
2843,"被丢弃的眼睛",0,"",0,0,1,0,0
2844,"觉醒魔蝇",0,"",0,0,1,0,0
2845,"被丢弃的躯体",0,"",0,0,1,0,0
2846,"但他林",0,"",0,0,1,0,0
2847,"幻影骑士",0,"",0,0,1,0,0
2848,"幻影兵士",0,"",0,0,1,0,0
2849,"挚友",0,"",0,0,1,0,0
2850,"肮脏的失败品",0,"",0,0,1,0,0
2851,"伴郎",0,"",0,0,1,0,0
2852,"证婚人 莉亚维娜",0,"",0,0,1,0,0
2853,"无名的灵魂",0,"",0,0,1,0,0
2854,"无名的精神",0,"",0,0,1,0,0
2855,"备用的躯体",0,"",0,0,1,0,0
2856,"帕伊尤·雷伊尤",0,"",0,0,1,0,0
2857,"未婚夫",0,"",0,0,1,0,0
2858,"伴郎石像鬼",0,"",0,0,1,0,0
2859,"伴郎石像魔",0,"",0,0,1,0,0
2860,"雄壮的阿维尔",0,"",0,0,1,0,0
2861,"纯洁的艾达",0,"",0,0,1,0,0
2862,"危险的佣兵",0,"",0,0,1,0,0
2863,"蛮横的佣兵",0,"",0,0,1,0,0
2864,"老练的保镖",0,"",0,0,1,0,0
2865,"顽强的保镖",0,"",0,0,1,0,0
2866,"鼹鼠母亲",0,"",0,0,1,0,0
2867,"鲁加族无赖",0,"",0,0,1,0,0
2868,"武装难民",0,"",0,0,1,0,0
2869,"发动攻势的剑术师",0,"",0,0,1,0,0
2870,"维持守势的剑术师",0,"",0,0,1,0,0
2871,"恶臭魔界花",0,"",0,0,1,0,0
2872,"白光刃 赫利·博尔达",0,"",0,0,1,0,0
2873,"博学的库尔特内",0,"",0,0,1,0,0
2874,"粗糙哈帕利特",0,"",0,0,1,0,0
2875,"老练的异端者",0,"",0,0,1,0,0
2876,"巨大树精",0,"",0,0,1,0,0
2877,"乔装过的妖精",0,"",0,0,1,0,0
2878,"贝加德",0,"",0,0,1,0,0
2879,"可疑的黑影之民",0,"",0,0,1,0,0
2880,"英安岩巨像",0,"",0,0,1,0,0
2881,"流纹英安岩巨像",0,"",0,0,1,0,0
2882,"地灵小贩",0,"",0,0,1,0,0
2883,"地灵驾驶员",0,"",0,0,1,0,0
2884,"截击系统",0,"",0,0,1,0,0
2885,"截击无人机",0,"",0,0,1,0,0
2886,"库姆库姆",0,"",0,0,1,0,0
2887,"谢尔达莱螳螂",0,"",0,0,1,0,0
2888,"谢尔达莱黄蜂",0,"",0,0,1,0,0
2889,"冕狐猴",0,"",0,0,1,0,0
2890,"哈佩亚鸟妖",0,"",0,0,1,0,0
2891,"捕兽夹",0,"",0,0,1,0,0
2892,"谎言巨蛇",0,"",0,0,1,0,0
2893,"库利利",0,"",0,0,1,0,0
2894,"宁基南加",0,"",0,0,1,0,0
2895,"南加",0,"",0,0,1,0,0
2896,"怪宝箱",0,"",0,0,1,0,0
2897,"角盔寄居蟹",0,"",0,0,1,0,0
2898,"谢尔达莱盲头蟹",0,"",0,0,1,0,0
2899,"环轮水母",0,"",0,0,1,0,0
2900,"海水元精",0,"",0,0,1,0,0
2901,"大脚巨猿",0,"",0,0,1,0,0
2902,"小脚冕狐猴",0,"",0,0,1,0,0
2903,"肖鲁姆",0,"",0,0,1,0,0
2904,"克拉肯",0,"",0,0,1,0,0
2905,"克拉肯的腕足",0,"",0,0,1,0,0
2906,"克拉肯的触手",0,"",0,0,1,0,0
2907,"间歇泉",0,"",0,0,1,0,0
2908,"夕",0,"",0,0,1,0,0
2909,"跑跑仙人掌",0,"",0,0,1,0,0
2910,"18星磅炮",0,"",0,0,1,0,0
2911,"空白轰击怪",0,"",0,0,1,0,0
2912,"发射筒",0,"",0,0,1,0,0
2913,"亚拉戈发条冠军",0,"",0,0,1,0,0
2914,"领路石像鬼",0,"",0,0,1,0,0
2915,"领路石像魔",0,"",0,0,1,0,0
2916,"尼克水",0,"",0,0,1,0,0
2917,"阿芒迪娜女士",0,"",0,0,1,0,0
2918,"微火",0,"",0,0,1,0,0
2919,"白鬼鼠王",0,"",0,0,1,0,0
2920,"击刺魔蜂索菲",0,"",0,0,1,0,0
2921,"君王鬼蜻蜓",0,"",0,0,1,0,0
2922,"天玑巨熊",0,"",0,0,1,0,0
2923,"阴沟毒液",0,"",0,0,1,0,0
2924,"奥弗杰恩",0,"",0,0,1,0,0
2925,"加特林针鼹",0,"",0,0,1,0,0
2926,"死灰复燃的阿尔宾",0,"",0,0,1,0,0
2927,"永恒不灭的菲兰德副耀士",0,"",0,0,1,0,0
2928,"花林女郎",0,"",0,0,1,0,0
2929,"宽耳凶蝠",0,"",0,0,1,0,0
2930,"血腥玛丽",0,"",0,0,1,0,0
2931,"暗盔魔蟹",0,"",0,0,1,0,0
2932,"米腊德罗斯蜂鸟",0,"",0,0,1,0,0
2933,"巫刻猎鹫",0,"",0,0,1,0,0
2934,"纳乌尔",0,"",0,0,1,0,0
2935,"水蛭王",0,"",0,0,1,0,0
2936,"弗内乌斯",0,"",0,0,1,0,0
2937,"千眼凝胶",0,"",0,0,1,0,0
2938,"盖得",0,"",0,0,1,0,0
2939,"尾宿蛛蝎",0,"",0,0,1,0,0
2940,"阿列刻特利昂",0,"",0,0,1,0,0
2941,"花舞仙人刺",0,"",0,0,1,0,0
2942,"玛赫斯",0,"",0,0,1,0,0
2943,"札尼戈",0,"",0,0,1,0,0
2944,"菲兰德的遗火",0,"",0,0,1,0,0
2945,"丑男子 沃迦加",0,"",0,0,1,0,0
2946,"乌克提希",0,"",0,0,1,0,0
2947,"魔导地狱爪",0,"",0,0,1,0,0
2948,"纳恩",0,"",0,0,1,0,0
2949,"玛贝利",0,"",0,0,1,0,0
2950,"角祖",0,"",0,0,1,0,0
2951,"马拉克",0,"",0,0,1,0,0
2952,"库雷亚",0,"",0,0,1,0,0
2953,"雷德罗巨蛇",0,"",0,0,1,0,0
2954,"乌尔伽鲁",0,"",0,0,1,0,0
2955,"夺心魔",0,"",0,0,1,0,0
2956,"千竿口花希达",0,"",0,0,1,0,0
2957,"虚无探索者",0,"",0,0,1,0,0
2958,"布隆特斯",0,"",0,0,1,0,0
2959,"巴拉乌尔",0,"",0,0,1,0,0
2960,"努纽努维",0,"",0,0,1,0,0
2961,"蚓螈巨虫",0,"",0,0,1,0,0
2962,"护土精灵",0,"",0,0,1,0,0
2963,"咕尔呱洛斯",0,"",0,0,1,0,0
2964,"伽洛克",0,"",0,0,1,0,0
2965,"火愤牛",0,"",0,0,1,0,0
2966,"南迪",0,"",0,0,1,0,0
2967,"牛头黑神",0,"",0,0,1,0,0
2968,"萨法特",0,"",0,0,1,0,0
2969,"阿格里帕",0,"",0,0,1,0,0
2970,"伴娘",0,"",0,0,1,0,0
2971,"激怒渡渡鸟",0,"",0,0,1,0,0
2972,"首领祖",0,"",0,0,1,0,0
2973,"护领公雏鸟",0,"",0,0,1,0,0
2974,"护领母雏鸟",0,"",0,0,1,0,0
2975,"首领曼提克",0,"",0,0,1,0,0
2976,"昏暗拟态怪",0,"",0,0,1,0,0
2977,"首领魔石巨像",0,"",0,0,1,0,0
2978,"护领魔石精",0,"",0,0,1,0,0
2979,"护领魔石精",0,"",0,0,1,0,0
2980,"首领瓦魔蛾",0,"",0,0,1,0,0
2981,"护领瓦魔蛾幼虫",0,"",0,0,1,0,0
2982,"曼妮德拉",0,"",0,0,1,0,0
2983,"第五大队预备兵",0,"",0,0,1,0,0
2984,"饥饿奥猴",0,"",0,0,1,0,0
2985,"鸟人疾枪战士",0,"",0,0,1,0,0
2986,"鸟人天爪剑士",0,"",0,0,1,0,0
2987,"卢恩人半熟手",0,"",0,0,1,0,0
2988,"页岩巨像",0,"",0,0,1,0,0
2989,"卢恩人丢蛋手",0,"",0,0,1,0,0
2990,"翻寻异端者",0,"",0,0,1,0,0
2991,"×削除予定",0,"",0,0,1,0,0
2992,"圣人火",0,"",0,0,1,0,0
2993,"海龙卷",0,"",0,0,1,0,0
2994,"希瓦",0,"",0,0,1,0,0
2995,"寒冰士兵",0,"",0,0,1,0,0
2996,"板岩巨像",0,"",0,0,1,0,0
2997,"潮湿角盔",0,"",0,0,1,0,0
2998,"穴居蛞蝓",0,"",0,0,1,0,0
2999,"沙斯塔夏陆鱼",0,"",0,0,1,0,0
3000,"溺水的甲板员",0,"",0,0,1,0,0
3001,"溺水的瞭望员",0,"",0,0,1,0,0
3002,"溺水的操舵员",0,"",0,0,1,0,0
3003,"溺水的领航员",0,"",0,0,1,0,0
3004,"溺水的火药员",0,"",0,0,1,0,0
3005,"溺水的甲板长",0,"",0,0,1,0,0
3006,"海蛇蜂鸟",0,"",0,0,1,0,0
3007,"绿玉陆蟹",0,"",0,0,1,0,0
3008,"洞穴陆蟹",0,"",0,0,1,0,0
3009,"岩穴皮拉鱼",0,"",0,0,1,0,0
3010,"海水珠",0,"",0,0,1,0,0
3011,"溺水的荡妇",0,"",0,0,1,0,0
3012,"溺水的情妇",0,"",0,0,1,0,0
3013,"荷尔修缇姆大副",0,"",0,0,1,0,0
3014,"真红龙虾",0,"",0,0,1,0,0
3015,"麦迪逊原船长",0,"",0,0,1,0,0
3016,"原船长的护卫",0,"",0,0,1,0,0
3017,"原船长的小弟",0,"",0,0,1,0,0
3018,"原船长的亲信",0,"",0,0,1,0,0
3019,"原船长的奴隶",0,"",0,0,1,0,0
3020,"地灵伏兵",0,"",0,0,1,0,0
3021,"神秘的袭击者",0,"",0,0,1,0,0
3022,"黑影之民恶徒",0,"",0,0,1,0,0
3023,"行会的咒术师",0,"",0,0,1,0,0
3024,"乌尔达哈市民",0,"",0,0,1,0,0
3025,"南瓜头魔人",0,"",0,0,1,0,0
3026,"冰川元精",0,"",0,0,1,0,0
3027,"羱羊",0,"",0,0,1,0,0
3028,"白熊",0,"",0,0,1,0,0
3029,"寒冰爆弹",0,"",0,0,1,0,0
3030,"披雪古菩猩猩",0,"",0,0,1,0,0
3031,"霜巨魔",0,"",0,0,1,0,0
3032,"独眼雪巨人",0,"",0,0,1,0,0
3033,"混血巨鳄",0,"",0,0,1,0,0
3034,"谨慎异端者",0,"",0,0,1,0,0
3035,"巨鸽龙鸟",0,"",0,0,1,0,0
3036,"冰泡毛球",0,"",0,0,1,0,0
3037,"翻滚魔石精",0,"",0,0,1,0,0
3038,"冰锥万迪尔",0,"",0,0,1,0,0
3039,"寒霜爆弹",0,"",0,0,1,0,0
3040,"大脚雪人",0,"",0,0,1,0,0
3041,"霜冻食人魔",0,"",0,0,1,0,0
3042,"雪球",0,"",0,0,1,0,0
3043,"除冰魔石精",0,"",0,0,1,0,0
3044,"芬里尔",0,"",0,0,1,0,0
3045,"冰柱",0,"",0,0,1,0,0
3046,"提丰",0,"",0,0,1,0,0
3047,"奥尔特罗斯",0,"",0,0,1,0,0
3048,"触手",0,"",0,0,1,0,0
3049,"斗技场裁判",0,"",0,0,1,0,0
3050,"贝拉哈迪亚骑士",0,"",0,0,1,0,0
3051,"圣堂木乃伊",0,"",0,0,1,0,0
3052,"破裂的喀恩石面",0,"",0,0,1,0,0
3053,"圣堂狐蝠",0,"",0,0,1,0,0
3054,"圣堂蛛蝎",0,"",0,0,1,0,0
3055,"沙蛇",0,"",0,0,1,0,0
3056,"老练的盗墓者",0,"",0,0,1,0,0
3057,"鲁莽的盗墓者",0,"",0,0,1,0,0
3058,"喀恩守护者",0,"",0,0,1,0,0
3059,"弯曲牛头魔",0,"",0,0,1,0,0
3060,"死镰螳螂",0,"",0,0,1,0,0
3061,"贝拉哈迪亚游魂",0,"",0,0,1,0,0
3062,"代言者的头部",0,"",0,0,1,0,0
3063,"代言者的右手",0,"",0,0,1,0,0
3064,"代言者的左手",0,"",0,0,1,0,0
3065,"受损的审判化身",0,"",0,0,1,0,0
3066,"审判化身的头部",0,"",0,0,1,0,0
3067,"审判化身的手臂",0,"",0,0,1,0,0
3068,"审判化身的尾巴",0,"",0,0,1,0,0
3069,"沙球",0,"",0,0,1,0,0
3070,"遗迹盲头蟹",0,"",0,0,1,0,0
3071,"仙人刺女皇",0,"",0,0,1,0,0
3072,"仙人刺士兵",0,"",0,0,1,0,0
3073,"仙人刺勇士",0,"",0,0,1,0,0
3074,"仙人刺守卫",0,"",0,0,1,0,0
3075,"审理神代言者",0,"",0,0,1,0,0
3076,"木乃伊祭司",0,"",0,0,1,0,0
3077,"",0,"",0,0,0,0,0
3078,"",0,"",0,0,0,0,0
3079,"",0,"",0,0,0,0,0
3080,"",0,"",0,0,0,0,0
3081,"",0,"",0,0,0,0,0
3082,"",0,"",0,0,0,0,0
3083,"",0,"",0,0,0,0,0
3084,"",0,"",0,0,0,0,0
3085,"",0,"",0,0,0,0,0
3086,"",0,"",0,0,0,0,0
3087,"",0,"",0,0,0,0,0
3088,"",0,"",0,0,0,0,0
3089,"",0,"",0,0,0,0,0
3090,"",0,"",0,0,0,0,0
3091,"",0,"",0,0,0,0,0
3092,"",0,"",0,0,0,0,0
3093,"",0,"",0,0,0,0,0
3094,"",0,"",0,0,0,0,0
3095,"",0,"",0,0,0,0,0
3096,"",0,"",0,0,0,0,0
3097,"",0,"",0,0,0,0,0
3098,"",0,"",0,0,0,0,0
3099,"哥布林赌徒",0,"",0,0,1,0,0
3100,"跳跃狐猴",0,"",0,0,1,0,0
3101,"豹爪追击手",0,"",0,0,1,0,0
3102,"",0,"",0,0,0,0,0
3103,"",0,"",0,0,0,0,0
3104,"蜥蜴人教诲者",0,"",0,0,1,0,0
3105,"第二大队首领",0,"",0,0,1,0,0
3106,"第二大队副官",0,"",0,0,1,0,0
3107,"粗俗的辉鳞人",0,"",0,0,1,0,0
3108,"博学的辉鳞人",0,"",0,0,1,0,0
3109,"第三大队魔导死亡爪",0,"",0,0,1,0,0
3110,"第七大队剑斗士",0,"",0,0,1,0,0
3111,"第七大队医护兵",0,"",0,0,1,0,0
3112,"凄厉的艾莉娜·罗阿耶",0,"",0,0,1,0,0
3113,"第七大队百夫长",0,"",0,0,1,0,0
3114,"第七大队弓斗士",0,"",0,0,1,0,0
3115,"第七大队魔导死亡爪",0,"",0,0,1,0,0
3116,"第七大队魔导巨兵",0,"",0,0,1,0,0
3117,"第七大队鹰旗官",0,"",0,0,1,0,0
3118,"第七大队魔导先锋",0,"",0,0,1,0,0
3119,"钝剑 伊尔伯德",0,"",0,0,1,0,0
3120,"黄金眼 尤尤哈塞",0,"",0,0,1,0,0
3121,"第三分队枪术师",0,"",0,0,1,0,0
3122,"第三分队弓箭手",0,"",0,0,1,0,0
3123,"第三分队幻术师",0,"",0,0,1,0,0
3124,"恒辉队剑术师",0,"",0,0,1,0,0
3125,"恒辉队格斗家",0,"",0,0,1,0,0
3126,"恒辉队咒术师",0,"",0,0,1,0,0
3127,"雾中行者 夕雾",0,"",0,0,1,0,0
3128,"多玛的上忍",0,"",0,0,1,0,0
3129,"小野猫 维·凯碧",0,"",0,0,1,0,0
3130,"受雇的斧术师",0,"",0,0,1,0,0
