Index,0 [STRING] [0x0],1 [BYTE] [0x8],2 [STRING] [0x4],3 [BYTE] [0x9],4 [BYTE] [0xA],5 [BYTE] [0xB],6 [BYTE] [0xC],7 [BYTE] [0xD],8 [UBYTE] [0x16],9 [UINT] [0x10],10 [UBYTE] [0x17],11 [USHORT] [0x14],12 [BBOOL] [0x19],13 [BBOOL] [0x19],14 [BBOOL] [0x19],15 [UBYTE] [0x18]
2002036,"",0,"",0,0,1,0,0,3,66349,7,3784,true,false,true,0
2002037,"红菇",0,"",0,0,1,0,0,3,66351,7,3744,true,false,true,0
2002038,"红菇",0,"",0,0,1,0,0,3,66351,7,1625,true,false,true,0
2002039,"红菇",0,"",0,0,1,0,0,3,66351,7,3745,true,false,true,0
2002040,"掉落的木材",0,"",0,0,1,0,0,3,66354,7,3849,true,false,true,0
2002041,"掉落的木材",0,"",0,0,1,0,0,3,66354,7,3849,true,false,true,0
2002042,"掉落的木材",0,"",0,0,1,0,0,3,66354,7,3849,true,false,true,0
2002043,"精金龟的巨蛋",0,"",0,0,1,0,0,3,66355,7,4165,true,false,true,0
2002044,"指定地点",0,"",0,0,1,0,0,3,66357,7,3793,true,false,true,0
2002045,"指定地点",0,"",0,0,1,0,0,3,66357,7,1625,true,false,true,0
2002046,"蓝布顿巨虫的领地",0,"",0,0,1,0,0,3,66358,7,2075,true,false,true,0
2002047,"沙丘",0,"",0,0,1,0,0,3,66363,7,3753,true,false,true,0
2002048,"沙丘",0,"",0,0,1,0,0,3,66363,7,3753,true,false,true,0
2002049,"沙丘",0,"",0,0,1,0,0,3,66363,7,3753,true,false,true,0
2002050,"指定地点",0,"",0,0,1,0,0,3,66369,7,3794,true,false,true,0
2002051,"指定地点",0,"",0,0,1,0,0,3,66369,7,1625,true,false,true,0
2002052,"不安稳的海岸",0,"",0,0,1,0,0,3,66370,7,1625,true,false,true,0
2002053,"神秘的炼金装置",0,"",0,0,1,0,0,3,66371,7,4357,false,false,true,0
2002054,"神秘的炼金装置",0,"",0,0,1,0,0,3,66371,7,4357,false,false,true,0
2002055,"神秘的炼金装置",0,"",0,0,1,0,0,3,66371,7,4357,false,false,true,0
2002056,"狮子徽章",0,"",0,0,1,0,0,3,66374,7,3852,true,false,true,0
2002057,"狮子徽章",0,"",0,0,1,0,0,3,66374,7,3852,true,false,true,0
2002058,"狮子徽章",0,"",0,0,1,0,0,3,66374,7,3852,true,false,true,0
2002059,"椰子酒",0,"",0,0,1,0,0,3,66384,7,3855,true,false,true,0
2002060,"椰子酒",0,"",0,0,1,0,0,3,66384,7,3855,true,false,true,0
2002061,"椰子酒",0,"",0,0,1,0,0,3,66384,7,3855,true,false,true,0
2002062,"指定地点",0,"",0,0,1,0,0,3,66386,7,1625,true,false,true,0
2002063,"指定地点",0,"",0,0,1,0,0,3,66387,7,3795,true,false,true,0
2002064,"指定地点",0,"",0,0,1,0,0,3,66388,7,3798,true,false,true,0
2002065,"指定地点",0,"",0,0,1,0,0,3,66388,7,3798,true,false,true,0
2002066,"指定地点",0,"",0,0,1,0,0,3,66388,7,3798,true,false,true,0
2002067,"餐桌",0,"",0,0,1,0,0,3,66390,7,4227,true,false,true,0
2002068,"餐桌",0,"",0,0,1,0,0,3,66390,7,4228,true,false,true,0
2002069,"餐桌",0,"",0,0,1,0,0,3,66390,7,4229,true,false,true,0
2002070,"酒瓶",0,"",0,0,1,0,0,3,66390,7,3800,true,false,true,0
2002071,"酒瓶",0,"",0,0,1,0,0,3,66390,7,3800,true,false,true,0
2002072,"花盆",0,"",0,0,1,0,0,3,66390,7,3798,true,false,true,0
2002073,"花盆",0,"",0,0,1,0,0,3,66390,7,3798,true,false,true,0
2002074,"花盆",0,"",0,0,1,0,0,3,66390,7,3798,true,false,true,0
2002075,"",0,"",0,0,1,0,0,3,66391,7,4227,true,false,true,0
2002076,"",0,"",0,0,1,0,0,3,66391,7,4228,true,false,true,0
2002077,"",0,"",0,0,1,0,0,3,66391,7,4229,true,false,true,0
2002078,"酒瓶",0,"",0,0,1,0,0,3,66391,7,3800,true,false,true,0
2002079,"酒瓶",0,"",0,0,1,0,0,3,66391,7,3800,true,false,true,0
2002080,"花盆",0,"",0,0,1,0,0,3,66391,7,3798,true,false,true,0
2002081,"花盆",0,"",0,0,1,0,0,3,66391,7,3798,true,false,true,0
2002082,"花盆",0,"",0,0,1,0,0,3,66391,7,3798,true,false,true,0
2002083,"指定地点",0,"",0,0,1,0,0,3,66392,7,2075,true,false,true,0
2002084,"指定地点",0,"",0,0,1,0,0,3,66392,7,2075,true,false,true,0
2002085,"指定地点",0,"",0,0,1,0,0,3,66392,7,2075,true,false,true,0
2002086,"蛮风以太之光",0,"",0,0,1,0,0,3,66393,7,2076,true,false,true,0
2002087,"篝火",0,"",0,0,1,0,0,3,66395,7,2075,true,false,true,0
2002088,"指定地点",0,"",0,0,1,0,0,3,66397,7,4226,true,false,true,0
2002089,"指定地点",0,"",0,0,1,0,0,3,66397,7,1625,true,false,true,0
2002090,"指定地点",0,"",0,0,1,0,0,3,66400,7,3898,true,false,true,0
2002091,"指定地点",0,"",0,0,1,0,0,3,66400,7,3898,true,false,true,0
2002092,"指定地点",0,"",0,0,1,0,0,3,66400,7,3898,true,false,true,0
2002093,"地灵式炸弹",0,"",0,0,1,0,0,3,66401,7,4358,false,false,true,0
2002094,"地灵式炸弹",0,"",0,0,1,0,0,3,66401,7,4358,false,false,true,0
2002095,"地灵式炸弹",0,"",0,0,1,0,0,3,66401,7,4358,false,false,true,0
2002096,"指定地点",0,"",0,0,1,0,0,3,66403,7,2075,true,false,true,0
2002097,"指定地点",0,"",0,0,1,0,0,3,66409,7,4009,true,false,true,0
2002098,"指定地点",0,"",0,0,1,0,0,3,66409,7,4009,true,false,true,0
2002099,"指定地点",0,"",0,0,1,0,0,3,66409,7,4009,true,false,true,0
2002100,"指定地点",0,"",0,0,1,0,0,3,66409,7,4009,true,false,true,0
2002101,"指定地点",0,"",0,0,1,0,0,3,66410,7,1625,true,false,true,0
2002102,"",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2002103,"太阳神秘石",0,"",0,0,1,0,0,3,66413,7,2076,true,false,true,0
2002104,"指定地点",0,"",0,0,1,0,0,3,66417,7,1625,true,false,true,0
2002105,"指定地点",0,"",0,0,1,0,0,3,66054,7,1625,true,false,true,0
2002106,"指定地点",0,"",0,0,1,0,0,3,66421,7,4224,true,false,true,0
2002107,"指定地点",0,"",0,0,1,0,0,3,66836,7,2075,true,false,true,0
2002108,"",0,"",0,0,1,0,0,2,0,0,4986,false,false,true,0
2002109,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002110,"被抢走的货物",0,"",0,0,1,0,0,3,66425,7,1850,true,false,true,0
2002111,"被抢走的货物",0,"",0,0,1,0,0,3,66425,7,1996,true,false,true,0
2002112,"袭击现场",0,"",0,0,1,0,0,3,66427,7,1625,true,false,true,0
2002113,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002114,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002115,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002116,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002117,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002118,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002119,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002120,"被埋住的树木",0,"",0,0,1,0,0,3,66428,7,3861,true,false,true,0
2002121,"×カバン（仮）",0,"",0,0,1,0,0,3,66430,7,3264,true,false,true,0
2002122,"插在雪地中的剑",0,"",0,0,1,0,0,3,66430,7,3865,true,false,true,0
2002123,"指定地点",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2002124,"钝匕首",0,"",0,0,1,0,0,3,66434,7,3735,true,false,true,0
2002125,"指定地点",0,"",0,0,1,0,0,3,66437,7,2075,true,false,true,0
2002126,"熄灭的篝火",0,"",0,0,1,0,0,3,66438,7,2045,true,false,true,0
2002127,"熄灭的篝火",0,"",0,0,1,0,0,3,66438,7,2045,true,false,true,0
2002128,"熄灭的篝火",0,"",0,0,1,0,0,3,66438,7,2045,true,false,true,0
2002129,"熄灭的篝火",0,"",0,0,1,0,0,3,66438,7,2045,true,false,true,0
2002130,"熄灭的篝火",0,"",0,0,1,0,0,3,66438,7,2045,true,false,true,0
2002131,"翻倒的货车",0,"",0,0,1,0,0,3,66439,7,2085,true,false,true,0
2002132,"掉落的木材",0,"",0,0,1,0,0,3,66440,7,3850,true,false,true,0
2002133,"羚羊的尸体",0,"",0,0,1,0,0,3,66442,7,1625,true,false,true,0
2002134,"鸟人族的路障",0,"",0,0,1,0,0,3,66444,7,4056,true,false,true,0
2002135,"鸟人族的路障",0,"",0,0,1,0,0,3,0,7,4056,true,false,true,0
2002136,"鸟人族的路障",0,"",0,0,1,0,0,3,0,7,4056,true,false,true,0
2002137,"",0,"",0,0,1,0,0,3,66447,7,3784,true,false,true,0
2002138,"",0,"",0,0,1,0,0,3,66447,7,3784,true,false,true,0
2002139,"运往艾因哈特家的货物",0,"",0,0,1,0,0,3,66447,7,2075,true,false,true,0
2002140,"运往艾因哈特家的货物",0,"",0,0,1,0,0,3,66447,7,2075,true,false,true,0
2002141,"运往泽梅尔家的货物",0,"",0,0,1,0,0,3,66447,7,2075,true,false,true,0
2002142,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002143,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002144,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002145,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002146,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002147,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002148,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002149,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002150,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002151,"骑兵的遗物",0,"",0,0,1,0,0,3,66451,7,3706,true,false,true,0
2002152,"破旧的书本",0,"",0,0,1,0,0,3,66452,7,2155,true,false,true,0
2002153,"精炼过的青磷水",0,"",0,0,1,0,0,3,66456,7,1625,true,false,true,0
2002154,"精炼过的青磷水",0,"",0,0,1,0,0,3,66456,7,1625,true,false,true,0
2002155,"精炼过的青磷水",0,"",0,0,1,0,0,3,66456,7,1625,true,false,true,0
2002156,"指定地点",0,"",0,0,1,0,0,3,0,7,2118,true,false,true,0
2002157,"艾因哈特家的信件",0,"",0,0,1,0,0,3,66462,7,1848,true,false,true,0
2002158,"指定地点",0,"",0,0,1,0,0,3,66463,7,1625,true,false,true,0
2002159,"大审门的瓦砾",0,"",0,0,1,0,0,3,66467,7,3809,true,false,true,0
2002160,"大审门的瓦砾",0,"",0,0,1,0,0,3,66467,7,3810,true,false,true,0
2002161,"大审门的瓦砾",0,"",0,0,1,0,0,3,66467,7,3811,true,false,true,0
2002162,"大审门的瓦砾",0,"",0,0,1,0,0,3,66467,7,3809,true,false,true,0
2002163,"大审门的瓦砾",0,"",0,0,1,0,0,3,66467,7,3810,true,false,true,0
2002164,"指定地点",0,"",0,0,1,0,0,3,66469,7,3805,true,false,true,0
2002165,"乌尔达哈炼金药",0,"",0,0,1,0,0,3,66471,7,3319,true,false,true,0
2002166,"腐烂的蔬菜",0,"",0,0,1,0,0,3,66472,7,3877,true,false,true,0
2002167,"腐烂的蔬菜",0,"",0,0,1,0,0,3,66472,7,3881,true,false,true,0
2002168,"腐烂的蔬菜",0,"",0,0,1,0,0,3,66472,7,3885,true,false,true,0
2002169,"老鼠的巢穴",0,"",0,0,1,0,0,3,66472,7,1625,true,false,true,0
2002170,"雪堆",0,"",0,0,1,0,0,3,66475,7,4131,true,false,true,0
2002171,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002172,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002173,"雪堆",0,"",0,0,1,0,0,3,0,7,4131,true,false,true,0
2002174,"雪堆",0,"",0,0,1,0,0,3,66476,7,4131,true,false,true,0
2002175,"可疑的木箱",0,"",0,0,1,0,0,3,66476,7,1850,true,false,true,0
2002176,"破损的武器",0,"",0,0,1,0,0,3,66478,7,3948,true,false,true,0
2002177,"破损的武器",0,"",0,0,1,0,0,3,66478,7,3948,true,false,true,0
2002178,"破损的武器",0,"",0,0,1,0,0,3,66478,7,3948,true,false,true,0
2002179,"龙族的尸体",0,"",0,0,1,0,0,3,66481,7,2075,true,false,true,0
2002180,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002181,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002182,"避难地正门",0,"",0,0,1,0,0,1,983369,0,0,true,false,true,0
2002183,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002184,"临时关门",0,"",0,0,1,0,0,1,983370,0,0,true,false,true,0
2002185,"雪块",0,"",0,0,1,0,0,3,66484,7,4133,true,false,true,0
2002186,"强韧的粗草绳",0,"",0,0,1,0,0,3,66487,7,3888,true,false,true,0
2002187,"打捞上来的酒桶",0,"",0,0,1,0,0,3,66501,7,1625,true,false,true,0
2002188,"香料箱",0,"",0,0,1,0,0,3,66502,7,3199,true,false,true,0
2002189,"篝火",0,"",0,0,1,0,0,3,66503,7,2056,true,false,true,0
2002190,"妖精铃兰的种子",0,"",0,0,1,0,0,3,66506,7,3881,true,false,true,0
2002191,"妖精铃兰的种子",0,"",0,0,1,0,0,3,66506,7,3881,true,false,true,0
2002192,"妖精铃兰的种子",0,"",0,0,1,0,0,3,66506,7,3881,true,false,true,0
2002193,"指定地点",0,"",0,0,1,0,0,3,66510,7,1625,true,false,true,0
2002194,"龙纹岩",0,"",0,0,1,0,0,3,66510,7,2076,true,false,true,0
2002195,"指定地点",0,"",0,0,1,0,0,3,66510,7,3802,true,false,true,0
2002196,"雪中的脚印",0,"",0,0,1,0,0,3,66517,7,4135,true,false,true,0
2002197,"雪中的脚印",0,"",0,0,1,0,0,3,66517,7,4137,true,false,true,0
2002198,"雪中的脚印",0,"",0,0,1,0,0,3,66517,7,4138,true,false,true,0
2002199,"雪中的脚印",0,"",0,0,1,0,0,3,66517,7,4139,true,false,true,0
2002200,"雪中的脚印",0,"",0,0,1,0,0,3,66517,7,4140,true,false,true,0
2002201,"排水口",0,"",0,0,1,0,0,3,66522,7,1625,true,false,true,0
2002202,"排水口",0,"",0,0,1,0,0,3,66522,7,2075,true,false,true,0
2002203,"结晶化的树木",0,"",0,0,1,0,0,3,66523,7,2075,true,false,true,0
2002204,"结晶化的树木",0,"",0,0,1,0,0,3,66523,7,2075,true,false,true,0
2002205,"结晶化的树木",0,"",0,0,1,0,0,3,66523,7,2075,true,false,true,0
2002206,"水晶块",0,"",0,0,1,0,0,3,66524,7,1625,true,false,true,0
2002207,"水晶块",0,"",0,0,1,0,0,3,66524,7,1625,true,false,true,0
2002208,"遗留的木箱",0,"",0,0,1,0,0,3,66525,7,4058,true,false,true,0
2002209,"废弃物资",0,"",0,0,1,0,0,3,0,7,4059,true,false,true,0
2002210,"废弃物资",0,"",0,0,1,0,0,3,0,7,4059,true,false,true,0
2002211,"指定地点",0,"",0,0,1,0,0,3,66530,7,1625,true,false,true,0
2002212,"指定地点",0,"",0,0,1,0,0,3,66531,7,3808,true,false,true,0
2002213,"指定地点",0,"",0,0,1,0,0,3,66533,7,1625,true,false,true,0
2002214,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002215,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002216,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002217,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002218,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002219,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002220,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002221,"纠缠杉叶藻的根",0,"",0,0,1,0,0,3,66535,7,3813,true,false,true,0
2002222,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002223,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2075,true,false,true,0
2002224,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002225,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002226,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002227,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002228,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002229,"装甲外壳",0,"",0,0,1,0,0,3,66536,7,2076,true,false,true,0
2002230,"调查地点",0,"",0,0,1,0,0,3,66537,7,1625,true,false,true,0
2002231,"调查地点",0,"",0,0,1,0,0,3,66537,7,4038,true,false,true,0
2002232,"调查地点",0,"",0,0,1,0,0,3,66537,7,1625,true,false,true,0
2002233,"调查地点",0,"",0,0,1,0,0,3,66537,7,4038,true,false,true,0
2002234,"调查地点",0,"",0,0,1,0,0,3,66537,7,4038,true,false,true,0
2002235,"偏属性水晶",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2002236,"偏属性水晶",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2002237,"偏属性水晶",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2002238,"指定地点",0,"",0,0,1,0,0,3,66538,7,2075,true,false,true,0
2002239,"×なんだこれ（仮）",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2002240,"指定地点",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2002241,"兀尔德的封印",0,"",0,0,1,0,0,3,66545,7,1625,true,false,true,0
2002242,"地灵军战略物资",0,"",0,0,1,0,0,3,66555,7,4354,false,false,true,0
2002243,"地灵军战略物资",0,"",0,0,1,0,0,3,66555,7,4354,false,false,true,0
2002244,"地灵军战略物资",0,"",0,0,1,0,0,3,66555,7,4354,false,false,true,0
2002245,"古怪的壶",0,"",0,0,1,0,0,3,66558,7,4362,false,false,true,0
2002246,"",0,"",0,0,1,0,0,3,0,7,3150,true,false,true,0
2002247,"",0,"",0,0,1,0,0,3,0,7,3150,true,false,true,0
2002248,"",0,"",0,0,1,0,0,3,0,7,3150,true,false,true,0
2002249,"",0,"",0,0,1,0,0,3,0,7,3150,true,false,true,0
2002250,"装水晶的木箱",0,"",0,0,1,0,0,3,0,7,4069,true,false,true,0
2002251,"",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2002252,"指定地点",0,"",0,0,1,0,0,3,66572,7,2076,true,false,true,0
2002253,"恒辉队军旗",0,"",0,0,1,0,0,3,66574,7,3902,true,false,true,0
2002254,"恒辉队军旗",0,"",0,0,1,0,0,3,66574,7,3902,true,false,true,0
2002255,"恒辉队军旗",0,"",0,0,1,0,0,3,66574,7,3902,true,false,true,0
2002256,"冒泡的大锅",0,"",0,0,1,0,0,3,66575,7,2075,true,false,true,0
2002257,"指定地点",0,"",0,0,1,0,0,3,66577,7,1625,true,false,true,0
2002258,"森林供品台",0,"",0,0,1,0,0,3,66264,7,2075,true,false,true,0
2002259,"指定地点",0,"",0,0,1,0,0,3,66401,7,1625,true,false,true,0
2002260,"温葡萄酒",0,"",0,0,1,0,0,3,66403,7,4340,true,false,true,0
2002261,"被抢走的货物",0,"",0,0,1,0,0,3,66425,7,4095,true,false,true,0
2002262,"被抢走的货物",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002263,"龙眼念锁",0,"",0,0,1,0,0,3,0,7,3991,true,false,true,0
2002264,"",0,"",0,0,1,0,0,3,66430,7,3704,true,false,true,0
2002265,"指定地点",0,"",0,0,1,0,0,3,66518,7,1625,true,false,true,0
2002266,"训练用的木箱",0,"",0,0,1,0,0,3,65991,7,1625,true,false,true,0
2002267,"",0,"",0,0,1,0,0,3,65993,7,3617,false,false,true,0
2002268,"",0,"",0,0,1,0,0,3,65993,7,1626,false,false,true,0
2002269,"黑衣苹果",0,"",0,0,1,0,0,3,66304,7,3729,true,false,true,0
2002270,"",0,"",0,0,1,0,0,3,66260,7,1626,false,false,true,0
2002271,"",0,"",0,0,1,0,0,3,66276,7,1626,false,false,true,0
2002272,"",0,"",0,0,1,0,0,3,66318,7,1626,false,false,true,0
2002273,"",0,"",0,0,1,0,0,1,0,7,3664,false,false,true,0
2002274,"",0,"",0,0,1,0,0,3,65997,7,3983,false,false,true,0
2002275,"×帝国万能ツール（仮）",0,"",0,0,1,0,0,3,0,7,3192,false,false,true,0
2002276,"×帝国万能ツール（仮）",0,"",0,0,1,0,0,3,0,7,3192,false,false,true,0
2002277,"×帝国万能ツール（仮）",0,"",0,0,1,0,0,3,0,7,3192,false,false,true,0
2002278,"森林供品台",0,"",0,0,1,0,0,3,66305,7,4348,true,false,true,0
2002279,"龙眼念锁",0,"",0,0,1,0,0,2,0,7,3991,true,false,true,0
2002280,"",0,"",0,0,1,0,0,3,66255,7,2702,false,false,true,0
2002281,"黑衣椒",0,"",0,0,1,0,0,3,66309,7,3829,true,false,true,0
2002282,"干燥龙息椒",0,"",0,0,1,0,0,3,66309,7,3829,true,false,true,0
2002283,"",0,"",0,0,1,0,0,3,0,0,3150,true,false,true,0
2002284,"",0,"",0,0,1,0,0,3,66347,7,1626,false,false,true,0
2002285,"",0,"",0,0,1,0,0,3,0,7,1626,false,false,true,0
2002286,"",0,"",0,0,1,0,0,3,0,7,2700,false,false,true,0
2002287,"",0,"",0,0,1,0,0,3,0,7,2700,false,false,true,0
2002288,"",0,"",0,0,1,0,0,3,0,7,2700,false,false,true,0
2002289,"",0,"",0,0,1,0,0,3,66353,7,2702,false,false,true,0
2002290,"",0,"",0,0,1,0,0,3,66359,7,2702,false,false,true,0
2002291,"指定地点",0,"",0,0,1,0,0,3,66369,7,3794,true,false,true,0
2002292,"指定地点",0,"",0,0,1,0,0,3,66369,7,3794,true,false,true,0
2002293,"指定地点",0,"",0,0,1,0,0,3,66369,7,3794,true,false,true,0
2002294,"指定地点",0,"",0,0,1,0,0,3,66369,7,3188,true,false,true,0
2002295,"",0,"",0,0,1,0,0,3,66389,7,2702,false,false,true,0
2002296,"不祥的魔法阵",0,"",0,0,1,0,0,2,0,7,4083,true,false,true,0
2002297,"不祥的魔法阵",0,"",0,0,1,0,0,2,0,7,4083,true,false,true,0
2002298,"",0,"",0,0,1,0,0,3,66395,7,3801,true,false,true,0
2002299,"篝火",0,"",0,0,1,0,0,3,66503,0,2056,false,false,true,0
2002300,"",0,"",0,0,1,0,0,3,66585,7,1626,false,false,true,0
2002301,"",0,"",0,0,1,0,0,3,66586,7,3264,false,false,true,0
2002302,"",0,"",0,0,1,0,0,3,66586,7,2087,false,false,true,0
2002303,"",0,"",0,0,1,0,0,3,66586,7,2088,false,false,true,0
2002304,"",0,"",0,0,1,0,0,3,66586,7,3704,false,false,true,0
2002305,"",0,"",0,0,1,0,0,3,66586,7,3707,false,false,true,0
2002306,"",0,"",0,0,1,0,0,3,66586,7,3264,false,false,true,0
2002307,"指定地点",0,"",0,0,1,0,0,3,66587,7,1625,true,false,true,0
2002308,"旧木箱",0,"",0,0,1,0,0,3,66588,7,3996,true,false,true,0
2002309,"旧木箱",0,"",0,0,1,0,0,3,66588,7,3996,true,false,true,0
2002310,"旧木箱",0,"",0,0,1,0,0,3,66588,7,3996,true,false,true,0
2002311,"旧木箱",0,"",0,0,1,0,0,3,66588,7,3996,true,false,true,0
2002312,"旧木箱",0,"",0,0,1,0,0,3,66589,7,3945,true,false,true,0
2002313,"",0,"",0,0,1,0,0,3,66590,7,1626,false,false,true,0
2002314,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2002315,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2002316,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2002317,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2002318,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2002319,"",0,"",0,0,1,0,0,3,66589,7,2702,false,false,true,0
2002320,"观测记录书架",0,"",0,0,1,0,0,3,66453,7,2076,true,false,true,0
2002321,"",0,"",0,0,1,0,0,3,66415,7,2702,false,false,true,0
2002322,"异端审问官的尸体",0,"",0,0,1,0,0,3,66475,7,2702,false,false,true,0
2002323,"",0,"",0,0,1,0,0,3,66477,7,1626,false,false,true,0
2002324,"",0,"",0,0,1,0,0,3,66485,7,2702,false,false,true,0
2002325,"小钥匙",0,"",0,0,1,0,0,2,983365,0,1651,true,false,false,5
2002326,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002327,"偏属性水晶块",0,"",0,0,1,0,0,3,66492,7,2076,true,false,true,0
2002328,"",0,"",0,0,1,0,0,3,66503,7,1626,false,false,true,0
2002329,"指定地点",0,"",0,0,1,0,0,3,66540,7,1626,true,false,true,0
2002330,"",0,"",0,0,1,0,0,3,66507,7,2702,false,false,true,0
2002331,"",0,"",0,0,1,0,0,1,0,7,3697,false,false,true,0
2002332,"",0,"",0,0,1,0,0,2,0,7,3695,false,false,true,0
2002333,"",0,"",0,0,1,0,0,1,0,7,3696,false,false,true,0
2002334,"",0,"",0,0,1,0,0,3,66519,7,1626,false,false,true,0
2002335,"",0,"",0,0,1,0,0,3,0,7,2702,false,false,true,0
2002336,"",0,"",0,0,1,0,0,3,66632,7,3715,false,false,true,0
2002337,"",0,"",0,0,1,0,0,3,66632,7,3715,false,false,true,0
2002338,"锋利的箭头",0,"",0,0,1,0,0,3,66398,7,3909,true,false,true,0
2002339,"锋利的箭头",0,"",0,0,1,0,0,3,66398,7,3909,true,false,true,0
2002340,"锋利的箭头",0,"",0,0,1,0,0,3,66398,7,3909,true,false,true,0
2002341,"迅猛龙的钩爪",0,"",0,0,1,0,0,3,66398,7,2075,true,false,true,0
2002342,"迅猛龙的钩爪",0,"",0,0,1,0,0,3,66398,7,2075,true,false,true,0
2002343,"迅猛龙的钩爪",0,"",0,0,1,0,0,3,66398,7,2075,true,false,true,0
2002344,"篝火铁笼",0,"",0,0,1,0,0,3,66591,7,3164,true,false,true,0
2002345,"篝火铁笼",0,"",0,0,1,0,0,3,66591,7,2075,true,false,true,0
2002346,"篝火铁笼",0,"",0,0,1,0,0,3,66592,7,3164,true,false,true,0
2002347,"篝火铁笼",0,"",0,0,1,0,0,3,66593,7,3164,true,false,true,0
2002348,"银胄团的木箱",0,"",0,0,1,0,0,3,66594,7,3999,true,false,true,0
2002349,"银胄团的木箱",0,"",0,0,1,0,0,3,66594,7,3999,true,false,true,0
2002350,"银胄团的木箱",0,"",0,0,1,0,0,3,66594,7,3999,true,false,true,0
2002351,"银胄团的木箱",0,"",0,0,1,0,0,3,66594,7,4016,true,false,true,0
2002352,"",0,"",0,0,1,0,0,3,0,7,2702,true,false,true,0
2002353,"",0,"",0,0,1,0,0,3,0,7,2702,true,false,true,0
2002354,"",0,"",0,0,1,0,0,3,0,7,2702,true,false,true,0
2002355,"",0,"",0,0,1,0,0,3,0,7,2702,true,false,true,0
2002356,"指定地点",0,"",0,0,1,0,0,3,66595,7,3950,true,false,true,0
2002357,"",0,"",0,0,1,0,0,3,66595,7,3947,false,false,true,0
