Index,0 [STRING] [0x0],1 [STRING] [0x4],2 [USHORT] [0x8],3 [UBYTE] [0xC],4 [UBYTE] [0xD],5 [UBYTE] [0xE],6 [UBYTE] [0xF],7 [BBOOL] [0x14],8 [BBOOL] [0x14],9 [BBOOL] [0x14],10 [BBOOL] [0x14],11 [BBOOL] [0x14],12 [BBOOL] [0x14],13 [BBOOL] [0x14],14 [BBOOL] [0x14],15 [UBYTE] [0x10],16 [UBYTE] [0x11],17 [BBOOL] [0x15],18 [USHORT] [0xA],19 [BBOOL] [0x15],20 [BBOOL] [0x15],21 [UBYTE] [0x12],22 [UBYTE] [0x13]
947,"鸟形态","身体呈鸟的外形",15678,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
948,"雷属性反击","以雷属性伤害反击所受到的一切攻击",15684,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
949,"火属性反击","以火属性伤害反击所受到的一切攻击",15685,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
950,"冰属性反击","以冰属性伤害反击所受到的一切攻击",15686,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
951,"风属性反击","以风属性伤害反击所受到的一切攻击",15687,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
952,"土属性反击","以土属性伤害反击所受到的一切攻击",15688,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
953,"水属性反击","以水属性伤害反击所受到的一切攻击",15689,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
954,"无属性反击","以无属性伤害反击所受到的一切攻击",15690,0,1,16,0,false,false,false,false,false,false,true,false,1,0,false,0,false,false,0,0
955,"治疗魔法效果提高","发动治疗魔法的治疗量提高",15058,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
956,"命运之轮","体力会随时间逐渐恢复",13225,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
957,"酵母","身上附着有酵母，捕食的效果上升",18421,8,2,17,0,false,false,false,false,false,false,true,false,0,0,false,0,false,false,0,0
958,"猎物","作为猎物被盯上了，靠近其他敌人时可以将目标转移过去",15026,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
959,"人形态","身体呈人类的外形",15669,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
960,"热病","身体极度发热，无论做出任何行动都会受到火属性伤害",15647,0,2,17,130,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
961,"抓捕","被抓住，无法行动，体力逐渐减少",15564,0,2,17,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
962,"攻击力提高","攻击力有所提高",15050,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
963,"攻击力降低","攻击力有所降低",15051,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
964,"防御力提高","防御力有所提高",15052,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
965,"防御力降低","防御力有所降低",15053,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
966,"速度提高","速度有所提高",15062,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
967,"速度降低","速度有所降低",15063,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
968,"核石特效","自身附带“奥秘核石”设施特效",16206,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
969,"无敌","一切攻击都无法造成伤害",15024,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
970,"抵抗动物","令“动物”类型的宠物所造成的伤害无效化",16601,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
971,"抵抗魔物","令“魔物”类型的宠物所造成的伤害无效化",16602,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
972,"抵抗玩偶","令“玩偶”类型的宠物所造成的伤害无效化",16603,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
973,"抵抗机件","令“机件”类型的宠物所造成的伤害无效化",16604,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
974,"害怕动物","被“动物”类型的宠物攻击时受到的伤害增加",16605,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
975,"害怕魔物","被“魔物”类型的宠物攻击时受到的伤害增加",16606,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
976,"害怕玩偶","被“玩偶”类型的宠物攻击时受到的伤害增加",16607,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
977,"强制归还","经过一定时间后会被强制回收",15607,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
978,"攻防提高","攻击力和防御力均有所提高",15050,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
979,"持续伤害","体力逐渐减少",15007,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
980,"范围攻击","自动攻击变为范围攻击",15641,0,1,16,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
981,"无敌","一切攻击都无法造成伤害",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
982,"抵抗动物","令“动物”类型的宠物所造成的伤害无效化",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
983,"抵抗魔物","令“魔物”类型的宠物所造成的伤害无效化",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
984,"抵抗玩偶","令“玩偶”类型的宠物所造成的伤害无效化",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
985,"抵抗机件","令“机件”类型的宠物所造成的伤害无效化",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
986,"止步","无法移动",15609,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
987,"特殊技陷阱化","特殊技变为发动陷阱，通过发动特殊技来布置陷阱",16609,0,1,16,0,false,false,false,false,false,false,true,true,0,8,false,0,false,false,0,0
988,"麻痹","无法做出任何行动",15006,0,2,17,0,false,false,false,false,false,false,false,false,0,8,false,0,false,false,0,0
989,"体力持续恢复","体力会随时间逐渐恢复",17521,16,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
990,"拘束","无法做出任何行动",15545,0,2,17,0,true,false,true,true,false,false,true,true,100,0,false,0,false,false,0,0
991,"魅惑","被魅惑导致失去行动的自由",15552,0,2,17,129,false,false,true,true,false,true,false,false,100,0,false,0,false,false,0,0
992,"攻击道具包","受到攻击道具包的效果影响，攻击所造成的伤害提高",15719,0,1,0,0,false,false,false,false,false,false,false,false,99,0,true,0,false,false,0,0
993,"防御道具包","受到防御道具包的效果影响，受到攻击的伤害减少",15720,0,1,0,0,false,false,false,false,false,false,false,false,98,0,true,0,false,false,0,0
994,"危急时刻","进入危急时刻，受到攻击的伤害增加，效果随积累档数的增加而加强。",18621,5,2,17,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
995,"冲击","受到冲击，攻击所造成的伤害降低，积累档数过多会被附加脑震荡状态",18521,4,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
996,"脑震荡","受到脑震荡的影响，无法行动，且被攻击时所受到的伤害增加",15712,0,2,17,0,false,false,true,true,false,false,false,false,100,11,false,0,false,false,0,0
997,"脑震荡","受到脑震荡的影响，无法行动，且被攻击时所受到的伤害增加",15712,0,2,17,0,false,false,true,true,false,false,false,false,100,11,false,0,false,false,0,0
998,"哥布林药剂：肌肉","受到药品影响，变身成为大脚巨猿。除专用技能“殴打”以外无法发动其它技能",15713,0,1,16,0,false,false,true,false,true,false,false,false,100,2,true,0,false,false,0,9
999,"哥布林药剂：速度","受到药品影响，变身成为兀鹫。除专用技能“飞翼斩”以外无法发动其它技能",15714,0,1,16,0,false,false,true,false,true,false,false,false,100,2,true,0,false,false,0,9
1000,"哥布林药剂：透明","受到药品影响，变为透明状态。不容易被敌人发现",15715,0,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,true,0,0
1001,"哥布林药剂中毒","喝了太多哥布林药剂导致中毒症状发作，效果时间结束或积累档数过多时会被附加副作用状态",18541,12,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
1002,"哥布林药剂副作用","受到哥布林药剂的副作用影响",15717,0,2,4,126,false,false,false,false,false,false,false,false,100,1,false,0,false,false,0,0
1003,"肌肉科学家","受到药物影响，肌肉变得发达。攻击所造成的伤害提高，受到攻击的伤害降低",15718,0,1,16,0,false,false,false,false,true,false,true,true,100,2,false,0,false,false,0,9
1004,"出血毒","中了出血毒，体力逐渐减少。积累档数过多会陷入无法战斗状态",18561,8,2,17,0,false,false,false,false,false,false,true,true,200,10,false,0,false,false,0,0
1005,"物抗立场","由于力场的影响，受到物理攻击的伤害大幅减少，受到魔法攻击的伤害大幅增加",15709,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1006,"魔抗立场","由于力场的影响，受到魔法攻击的伤害大幅减少，受到物理攻击的伤害大幅增加",15710,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1007,"无形","身体变得透明，无法看清行动",15642,0,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,true,1,0
1008,"哥布林药剂：治愈","受到药品影响，身体自愈能力上升。出血毒痊愈的同时令体力逐渐恢复",15716,0,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
1009,"缓慢青蛙化","逐渐变异为青蛙，积累档数过多会被附加蛙变状态",18641,8,2,17,0,false,false,false,false,false,false,true,false,0,0,false,0,false,false,0,0
1010,"拘束","无法做出任何行动",15545,0,2,17,0,false,false,true,true,false,false,true,true,100,9,false,0,false,false,3,0
1011,"剧毒","身中剧毒，自身所受的治疗魔法效果降低，体力逐渐减少",18581,8,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
1012,"激昂","情绪激动，非常兴奋",18601,8,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1013,"逆转","将白魔法的效果逆转，使之拥有破坏之力",15691,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1014,"体力持续恢复","体力会随时间逐渐恢复",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
1015,"生生不息","获得了短暂的生命，通过消耗积累的档数能够避免陷入无法战斗的状态",18661,2,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
1016,"伤害降低","攻击所造成的伤害降低",18441,16,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
1017,"物理伤害提高","物理攻击所造成的伤害提高",15050,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
1018,"物理伤害提高","物理攻击所造成的伤害提高",18461,16,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
1019,"魔法伤害提高","魔法攻击所造成的伤害提高",18481,16,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
1020,"算术：己方数","根据自身周围己方人数的多少来强化自身能力",15693,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1021,"算术：高度1","被指定了高度1，在较低位置时会受到攻击",15694,0,2,17,0,false,false,false,false,false,false,true,true,199,0,false,0,false,false,0,0
1022,"算术：高度2","被指定了高度2，在较高位置时会受到攻击",15695,0,2,17,0,false,false,false,false,false,false,true,true,199,0,false,0,false,false,0,0
1023,"水属性压缩","身体附有被压缩的水属性以太，效果时间结束时会产生水属性攻击",15696,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1024,"雷属性压缩","身体附有被压缩的雷属性以太，效果时间结束时会产生雷属性攻击",15697,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1025,"水属性耐性大幅降低","对抗水属性的耐性有显著降低",15698,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1026,"雷属性耐性大幅降低","对抗雷属性的耐性有显著降低",15597,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1027,"最终体罚","得到接受体罚的命令，如果违反命令则会进一步接受神罚的制裁",18501,4,2,17,0,false,false,false,false,false,false,false,false,199,0,false,0,false,false,0,0
1028,"直接攻击","可以直接进行攻击",15652,0,1,16,0,false,false,false,false,false,false,true,true,40,0,true,0,false,false,0,0
1029,"最终判决α","被判α罪，接受判决",15699,0,2,17,0,false,false,false,false,false,false,false,false,197,0,false,0,false,false,0,0
1030,"最终判决β","被判β罪，接受判决",15700,0,2,17,0,false,false,false,false,false,false,false,false,197,0,false,0,false,false,0,0
1031,"终审：体力最大","得到“体力最大”的命令，如果违反命令则会进一步接受神罚的制裁",15701,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1032,"终审：体力最小","得到“体力最小”的命令，如果违反命令则会进一步接受神罚的制裁",15702,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1033,"终审：弱化状态1","得到“弱化状态1”的命令，如果违反命令则会进一步接受神罚的制裁",15703,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1034,"终审：弱化状态2","得到“弱化状态2”的命令，如果违反命令则会进一步接受神罚的制裁",15704,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1035,"终审：弱化状态3","得到“弱化状态3”的命令，如果违反命令则会进一步接受神罚的制裁",15705,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1036,"终审：判决α","得到“判决α”的命令，如果违反命令则会进一步接受神罚的制裁",15706,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1037,"终审：判决β","得到“判决β”的命令，如果违反命令则会进一步接受神罚的制裁",15707,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1038,"最终风葬","碰触到正义旋风，受到风属性的影响，来自正义旋风的伤害会有所增加",15708,0,2,17,0,false,false,false,false,false,false,false,false,198,0,false,0,false,false,0,0
1039,"光之决心","光之战士坚定了自己的信念，突破了自身极限",15711,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1040,"光之决心","光之战士坚定了自己的信念，突破了自身极限",15711,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1041,"光之决心","光之战士坚定了自己的信念，突破了自身极限",15711,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1042,"直接攻击","可以直接进行攻击",15652,0,1,16,0,false,false,false,false,false,false,true,true,40,0,true,0,false,false,0,0
1043,"直接攻击","可以直接进行攻击",15652,0,1,16,0,false,false,false,false,false,false,true,true,40,0,true,0,false,false,0,0
1044,"磁悬浮","受到磁力影响，悬浮在空中",15037,0,1,16,128,false,false,false,false,false,false,true,true,1,12,true,0,false,false,0,0
1045,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1046,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1047,"混乱","头脑变得混乱，会向同伴发动攻击",15603,0,2,17,0,false,false,false,true,false,true,false,false,100,0,false,0,false,false,0,0
1048,"直接攻击","可以直接进行攻击",15652,0,1,16,0,false,false,false,false,false,false,true,true,40,0,true,0,false,false,0,0
1049,"热病","身体极度发热，无论做出任何行动都会受到火属性伤害",15647,0,2,17,130,false,false,false,false,false,false,true,true,99,0,false,0,false,false,0,0
1050,"经验值加成","指导者和新人组队时，获得经验值会有所增加",16222,0,1,16,0,false,false,false,false,false,false,true,true,100,0,true,0,false,false,0,0
1051,"猎物","作为猎物被盯上了",15026,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
1052,"风属性耐性大幅降低","对抗风属性的耐性有显著降低",15721,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1053,"土属性耐性大幅降低","对抗土属性的耐性有显著降低",15722,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
1054,"受伤加重","受到攻击的伤害增加",15020,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
1055,"拘束","无法做出任何行动",15545,0,2,17,0,false,false,true,true,false,false,true,true,10,0,false,0,false,false,3,0
1056,"模仿","自身前方的陆行鸟使用道具或能力时，发动与之相同的效果",16583,0,1,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
1057,"鸟羽结界","不受其他陆行鸟发动的结界效果影响",16584,0,1,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
1058,"超级冲刺","持续冲刺直到体力降至0",16585,0,1,0,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
1059,"攻防削弱","攻击所造成的伤害降低，被攻击时所受到的伤害增加",15040,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
1060,"沉默","无法咏唱魔法",15005,0,2,7,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,22
1061,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1062,"战章过重","由于所持战章数量太多而导致重量过重，防御动作缓慢。受到攻击的伤害会随积累的层数的增加而增加",18681,10,2,17,0,false,false,false,false,false,false,true,true,200,0,true,0,false,false,0,0
1063,"魔法治疗力降低","魔法治疗力减弱",15059,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
1064,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1065,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1066,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1067,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1068,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1069,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1070,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1071,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1072,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1073,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1074,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1075,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1076,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1077,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1078,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1079,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1080,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1081,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1082,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1083,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1084,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1085,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1086,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1087,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1088,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1089,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1090,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1091,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1092,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1093,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1094,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1095,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1096,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1097,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1098,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1099,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
1100,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
