Index,0 Name Lower [0x0],1 [BYTE] [0x10],2 Name Plural [0x4],3 [BYTE] [0x11],4 Starts With Vowel [0x12],5 [BYTE] [0x13],6 [BYTE] [0x14],7 [BYTE] [0x15],8 Item Description [0x8],9 Name Upper [0xC],10 Icon Id [0x7C],11 Item Level [0x9E],12 Required Level [0x9F],13 PvP Rank [0xA0],14 Stack Size [0x28],15 [UBYTE] [0xA1],16 Stain Index [0x2C],17 ItemUICategory Index [0xA2],18 ItemSearchCategory Index [0xA3],19 Rarity [0xA4],20 Is HQ [0xB8],21 [BOOL] [0xB9],22 Is Dyeable [0xBA],23 Is Crest [0xBB],24 [UBYTE] [0xA5],25 Materia Count [0xA6],26 [BOOL] [0xBC],27 EquipSlotCategory Index [0xA7],28 Model Primary [0x18],29 Model Secondary [0x20],30 [USHORT] [0x7E],31 BaseParam Index 1 [0x40],32 Param Value 1 [0x92],33 BaseParam Index 2 [0x44],34 Param Value 2 [0x94],35 BaseParam Index 3 [0x48],36 Param Value 3 [0x96],37 BaseParam Index 4 [0x4C],38 Param Value 4 [0x98],39 BaseParam Index 5 [0x50],40 Param Value 5 [0x9A],41 BaseParam Index 6 [0x54],42 Param Value 6 [0x9C],43 ItemSpecialBonus Index [0xA8],44 BaseParam Prime HQ Index 1 [0x58],45 Prime HQ Addition 1 [0xB2],46 BaseParam Prime HQ Index 2 [0x5C],47 Prime HQ Addition 2 [0xB3],48 BaseParam HQ Index 1 [0x60],49 Stat HQ Addition 1 [0xB4],50 BaseParam HQ Index 2 [0x64],51 Stat HQ Addition 2 [0xB5],52 BaseParam HQ Index 3 [0x68],53 Stat HQ Addition 3 [0xB6],54 BaseParam HQ Index 4 [0x6C],55 Stat HQ Addition 4 [0xB7],56 ClassJob Index (Repairer Requirement) [0x70],57 Item Index (Repair Item Requirement) [0x74],58 ClassJob Index (Usage Requirement) [0xA9],59 [UBYTE] [0xAA],60 Physical Damage [0x80],61 Magical Damage [0x82],62 Delay (Miliseconds) [0x84],63 [UBYTE] [0xAB],64 Block Rate [0x86],65 Block [0x88],66 Physical Defense [0x8A],67 Magical Defense [0x8C],68 [UBYTE] [0xAC],69 Cooldown (Seconds) [0x8E],70 ItemAction Index [0x90],71 Is Not Disposable [0xBD],72 Is Unique [0xBE],73 Is Untradeable [0xBF],74 [BOOL] [0xC0],75 Vendor Price A [0x30],76 Vendor Price B [0x34],77 Vendor Price C [0x38],78 Can _ Equip [0xC1],79 Can _ Equip [0xC2],80 Can _ Equip [0xC3],81 Can _ Equip [0xC4],82 Can _ Equip [0xC5],83 Can _ Equip [0xC6],84 Can Males Equip [0xC7],85 Can Females Equip [0xAD],86 ClassJobCategory Index [0x3C],87 [UBYTE] [0xAE],88 GrandCompany Index [0xAF],89 [UBYTE] [0xB0],90 ItemSeries Index [0xB1],91 BaseparamModifier Index [0xC8],92 Is PvP [0x78]
2045,"以太铜铃红木牧杖",0,"",0,0,1,0,0,"","以太铜铃红木牧杖",32643,49,49,0,1,2,0,9,0,7,false,true,false,false,9,0,false,13,"801, 1, 8, 0","0, 0, 0, 0",0,5,13,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5598,6,3,36,56,3200,3,0,0,0,0,2,0,0,false,false,true,false,5710,11427,28578,true,true,true,true,true,true,true,53,4890,0,3,0,6,false,7624
2046,"酒神杖半成品",0,"",0,0,1,0,0,"","酒神杖半成品",32627,50,50,0,1,2,0,9,0,1,false,true,false,false,0,0,false,13,"801, 6, 2, 0","0, 0, 0, 0",0,5,13,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,24,3,37,57,3440,3,0,0,0,0,2,0,0,false,true,true,false,4455,8910,22275,true,true,true,true,true,true,true,25,5050,0,0,0,6,false,7645
2047,"树灵神",0,"",0,0,1,0,0,"","树灵神",32650,50,50,0,1,2,0,9,15,1,true,true,false,false,9,2,true,13,"802, 1, 3, 0","0, 0, 0, 0",0,5,12,3,10,6,10,0,0,0,0,0,0,1,12,4,13,5,5,1,3,3,6,3,0,0,14,5598,6,3,33,52,3360,3,0,0,0,0,2,0,0,false,false,false,false,5148,10296,25740,true,true,true,true,true,true,true,53,5000,0,3,0,6,false,7666
2048,"巨胆牧杖",0,"",0,0,1,0,0,"","巨胆牧杖",32628,70,50,0,1,2,0,9,15,2,true,true,false,false,9,2,true,13,"801, 9, 1, 0","0, 0, 0, 0",0,5,20,3,17,27,23,6,10,0,0,0,0,1,12,4,13,6,5,2,3,4,27,6,6,3,14,5598,6,3,37,57,3440,3,0,0,0,0,2,0,0,false,false,false,false,8593,17186,42966,true,true,true,true,true,true,true,53,7020,0,3,0,6,false,7667
2049,"狂人低语",0,"",0,0,1,0,0,"","狂人低语",32651,55,50,0,1,2,0,9,15,2,true,true,false,false,9,3,true,13,"802, 1, 5, 0","0, 0, 0, 0",0,5,14,3,12,6,12,46,14,0,0,0,0,1,12,4,13,6,5,1,3,3,6,2,46,4,14,5598,6,3,34,53,3360,3,0,0,0,0,2,0,0,false,false,false,false,7078,14157,35392,true,true,true,true,true,true,true,53,5501,0,3,0,6,false,7666
2050,"火神杖",0,"",0,0,1,0,0,"","火神杖",32621,60,50,0,1,2,0,9,0,3,false,true,false,false,0,0,false,13,"801, 8, 1, 0","0, 0, 0, 0",0,5,18,3,17,44,18,6,11,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,6,3,39,60,3440,3,0,0,0,0,2,0,0,false,true,true,false,8838,17677,44193,true,true,true,true,true,true,true,53,6010,0,0,0,6,false,7645
2051,"七公六杖",0,"",0,0,1,0,0,"","七公六杖",32623,70,50,0,1,2,0,9,15,2,true,true,false,false,9,2,true,13,"803, 1, 1, 0","0, 0, 0, 0",0,5,20,3,17,6,15,46,16,0,0,0,0,1,12,4,13,6,5,2,3,4,6,3,46,4,14,5598,6,3,37,57,3280,3,0,0,0,0,2,0,0,false,false,false,false,9009,18018,45045,true,true,true,true,true,true,true,53,7015,0,3,0,6,false,7667
2052,"酒神杖",0,"",0,0,1,0,0,"","酒神杖",32626,80,50,0,1,2,0,9,0,4,false,true,false,false,0,0,false,13,"801, 6, 1, 0","0, 0, 0, 0",0,5,27,3,27,44,23,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,24,3,44,66,3440,3,0,0,0,0,2,0,0,false,true,true,false,24948,49896,124740,true,true,true,true,true,true,true,25,8050,0,0,0,6,false,7646
2053,"亚拉戈牧杖",0,"",0,0,1,0,0,"","亚拉戈牧杖",32652,95,50,0,1,2,0,9,0,3,false,true,false,false,0,0,false,13,"801, 13, 1, 0","0, 0, 0, 0",0,5,34,3,35,46,39,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,6,3,47,71,3360,3,0,0,0,0,2,0,0,false,true,true,false,13994,27989,69973,true,true,true,true,true,true,true,53,9500,0,0,0,6,false,7647
2054,"万全棒",0,"",0,0,1,0,0,"","万全棒",32655,90,50,0,1,2,0,9,0,3,false,true,false,false,0,0,false,13,"804, 1, 1, 0","0, 0, 0, 0",0,5,31,3,32,6,28,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,6,3,46,69,3360,3,0,0,0,0,2,0,0,false,true,true,false,13258,26516,66290,true,true,true,true,true,true,true,53,9000,0,0,0,6,false,7668
2055,"风化咒杖",0,"",0,0,1,0,0,"","风化咒杖",32806,1,1,0,1,2,0,6,14,1,false,true,false,false,0,0,false,1,"901, 15, 9, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,13,1,0,0,0,0,0,0,0,0,11,5594,7,3,5,8,2400,3,0,0,0,0,2,0,0,false,false,false,false,48,71,97,true,true,true,true,true,true,true,55,100,0,3,0,5,false,7643
2056,"兽骨咒角",0,"",0,0,1,0,0,"","兽骨咒角",32807,5,5,0,1,2,0,6,14,1,true,true,false,false,8,0,false,1,"901, 2, 2, 0","0, 0, 0, 0",0,4,1,0,0,0,0,0,0,0,0,0,0,1,12,1,13,1,0,0,0,0,0,0,0,0,11,5594,7,3,6,11,2320,3,0,0,0,0,2,0,0,false,false,false,false,103,154,206,true,true,true,true,true,true,true,55,500,0,3,0,5,false,7643
2057,"红铜咒杖",0,"",0,0,1,0,0,"","红铜咒杖",32801,9,9,0,1,2,0,6,14,1,true,true,false,false,8,0,false,1,"901, 15, 2, 0","0, 0, 0, 0",0,4,1,0,0,0,0,0,0,0,0,0,0,1,12,1,13,1,0,0,0,0,0,0,0,0,11,5594,7,3,8,14,2400,3,0,0,0,0,2,0,0,false,false,false,false,199,297,398,true,true,true,true,true,true,true,55,900,0,3,0,5,false,7643
2058,"青铜咒杖",0,"",0,0,1,0,0,"","青铜咒杖",32801,12,12,0,1,2,0,6,14,1,true,true,false,false,8,0,false,1,"901, 15, 2, 0","0, 0, 0, 0",0,4,1,3,1,27,1,0,0,0,0,0,0,1,12,1,13,2,4,1,0,0,27,1,0,0,11,5595,7,3,9,16,2400,3,0,0,0,0,2,0,0,false,false,false,false,278,421,560,true,true,true,true,true,true,true,55,1200,0,3,0,5,false,7643
2059,"黄铜咒锤",0,"",0,0,1,0,0,"","黄铜咒锤",32812,15,15,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 3, 10, 0","0, 0, 0, 0",0,4,2,3,1,44,1,0,0,0,0,0,0,1,12,1,13,2,0,0,0,0,0,0,0,0,11,5595,7,3,11,20,2560,3,0,0,0,0,2,0,0,false,false,false,false,376,564,752,true,true,true,true,true,true,true,55,1500,0,3,0,5,false,7643
2060,"以太黄铜咒锤",0,"",0,0,1,0,0,"","以太黄铜咒锤",32835,15,15,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 3, 10, 0","0, 0, 0, 0",0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5595,7,3,12,22,2560,3,0,0,0,0,2,0,0,false,false,true,false,432,648,864,true,true,true,true,true,true,true,55,1490,0,3,0,5,false,7643
2061,"黄铜咒杖",0,"",0,0,1,0,0,"","黄铜咒杖",32802,18,18,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 15, 3, 0","0, 0, 0, 0",0,4,2,3,2,46,2,0,0,0,0,0,0,1,12,1,13,3,0,0,0,0,46,1,0,0,11,5595,7,3,12,23,2400,3,0,0,0,0,2,0,0,false,false,false,false,481,725,966,true,true,true,true,true,true,true,55,1800,0,3,0,5,false,7643
2062,"以太装饰红铜咒杖",0,"",0,0,1,0,0,"","以太装饰红铜咒杖",32838,18,17,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 15, 3, 0","0, 0, 0, 0",0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5595,7,3,13,26,2400,3,0,0,0,0,2,0,0,false,false,true,false,553,834,1111,true,true,true,true,true,true,true,55,1790,0,3,0,5,false,7643
2063,"风华咒角",0,"",0,0,1,0,0,"","风华咒角",32808,21,21,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 2, 3, 0","0, 0, 0, 0",0,4,3,3,2,44,2,39,1,0,0,0,0,1,12,1,13,3,0,0,3,1,0,0,39,1,11,5596,7,3,14,26,2320,3,0,0,0,0,2,0,0,false,false,false,false,577,904,1386,true,true,true,true,true,true,true,55,2106,0,3,0,5,false,7644
2064,"以太风华咒角",0,"",0,0,1,0,0,"","以太风华咒角",32834,21,20,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 2, 3, 0","0, 0, 0, 0",0,4,3,3,3,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5595,7,3,15,29,2320,3,0,0,0,0,2,0,0,false,false,true,false,664,1040,1594,true,true,true,true,true,true,true,55,2096,0,3,0,5,false,7644
2065,"医师咒锤",0,"",0,0,1,0,0,"","医师咒锤",32841,22,20,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 3, 1, 0","0, 0, 0, 0",0,4,3,3,3,46,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5595,7,3,15,30,2560,3,0,0,0,0,2,0,0,false,true,true,false,883,1438,2434,true,true,true,true,true,true,true,55,2200,0,10,0,5,false,7644
2066,"冰华咒角",0,"",0,0,1,0,0,"","冰华咒角",32813,26,26,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 16, 1, 0","0, 0, 0, 0",0,4,3,3,3,44,2,38,2,0,0,0,0,1,12,2,13,3,4,1,3,1,44,1,0,0,11,5596,7,3,15,30,2320,3,0,0,0,0,2,0,0,false,false,false,false,976,1778,3839,true,true,true,true,true,true,true,55,2607,0,3,0,5,false,7644
2067,"以太冰华咒角",0,"",0,0,1,0,0,"","以太冰华咒角",32833,26,26,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 16, 1, 0","0, 0, 0, 0",0,4,4,3,4,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5596,7,3,17,33,2320,3,0,0,0,0,2,0,0,false,false,true,false,1123,2045,4414,true,true,true,true,true,true,true,55,2597,0,3,0,5,false,7644
2068,"旧化咒锤",0,"",0,0,1,0,0,"","旧化咒锤",32819,30,35,0,1,2,0,6,14,1,false,true,false,false,0,0,false,1,"901, 3, 9, 0","0, 0, 0, 0",0,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,19,36,2560,3,0,0,0,0,2,0,0,false,false,false,false,765,1505,3684,true,true,true,true,true,true,true,55,3000,0,3,0,5,false,7644
2069,"白银咒杖",0,"",0,0,1,0,0,"","白银咒杖",32803,28,28,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 15, 4, 0","0, 0, 0, 0",0,4,4,3,3,22,4,0,0,0,0,0,0,1,12,2,13,3,0,0,3,1,22,1,0,0,11,5596,7,3,16,31,2400,3,0,0,0,0,2,0,0,false,false,false,false,1285,2440,5655,true,true,true,true,true,true,true,55,2800,0,3,0,5,false,7644
2070,"以太白银咒杖",0,"",0,0,1,0,0,"","以太白银咒杖",32836,28,28,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 15, 4, 0","0, 0, 0, 0",0,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5596,7,3,18,34,2400,3,0,0,0,0,2,0,0,false,false,true,false,1478,2806,6503,true,true,true,true,true,true,true,55,2790,0,3,0,5,false,7644
2071,"土华咒角",0,"",0,0,1,0,0,"","土华咒角",32809,31,31,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 2, 4, 0","0, 0, 0, 0",0,4,4,3,4,44,3,40,2,0,0,0,0,1,12,2,13,4,4,1,3,1,44,1,0,0,11,5597,7,3,18,33,2320,3,0,0,0,0,2,0,0,false,false,false,false,1520,3044,7616,true,true,true,true,true,true,true,55,3105,0,3,0,5,false,7644
2072,"以太土华咒角",0,"",0,0,1,0,0,"","以太土华咒角",32832,31,30,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 2, 4, 0","0, 0, 0, 0",0,4,5,3,5,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5596,7,3,20,37,2320,3,0,0,0,0,2,0,0,false,false,true,false,1748,3501,8758,true,true,true,true,true,true,true,55,3095,0,3,0,5,false,7644
2073,"牙兵咒角",0,"",0,0,1,0,0,"","牙兵咒角",32831,31,30,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 16, 2, 0","0, 0, 0, 0",0,4,5,3,5,22,6,0,0,0,0,0,0,2,46,7,0,0,0,0,0,0,0,0,0,0,11,5596,7,3,20,37,2320,3,0,0,0,0,2,0,0,false,true,true,false,1900,3805,9520,true,true,true,true,true,true,true,55,3120,2,10,2,5,false,7644
2074,"漩兵咒角",0,"",0,0,1,0,0,"","漩兵咒角",32831,31,30,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 16, 2, 0","0, 0, 0, 0",0,4,5,3,5,22,6,0,0,0,0,0,0,2,46,7,0,0,0,0,0,0,0,0,0,0,11,5596,7,3,20,37,2320,3,0,0,0,0,2,0,0,false,true,true,false,1900,3805,9520,true,true,true,true,true,true,true,55,3130,1,10,1,5,false,7644
2075,"耀兵咒角",0,"",0,0,1,0,0,"","耀兵咒角",32831,31,30,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 16, 2, 0","0, 0, 0, 0",0,4,5,3,5,22,6,0,0,0,0,0,0,2,46,7,0,0,0,0,0,0,0,0,0,0,11,5596,7,3,20,37,2320,3,0,0,0,0,2,0,0,false,true,true,false,1900,3805,9520,true,true,true,true,true,true,true,55,3110,3,10,3,5,false,7644
2076,"熏银咒杖",0,"",0,0,1,0,0,"","熏银咒杖",32804,33,33,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 15, 5, 0","0, 0, 0, 0",0,4,5,3,4,22,6,0,0,0,0,0,0,1,12,2,13,4,0,0,3,1,22,1,0,0,11,5597,7,3,19,34,2400,3,0,0,0,0,2,0,0,false,false,false,false,1842,3684,9215,true,true,true,true,true,true,true,55,3300,0,3,0,5,false,7644
2077,"以太装饰白银咒杖",0,"",0,0,1,0,0,"","以太装饰白银咒杖",32837,33,32,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 15, 5, 0","0, 0, 0, 0",0,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,21,38,2400,3,0,0,0,0,2,0,0,false,false,true,false,2118,4237,10598,true,true,true,true,true,true,true,55,3290,0,3,0,5,false,7644
2078,"火华咒角",0,"",0,0,1,0,0,"","火华咒角",32814,36,36,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 16, 2, 0","0, 0, 0, 0",0,4,5,3,5,44,4,37,2,0,0,0,0,1,12,2,13,4,4,1,3,1,44,1,37,1,11,5597,7,3,21,36,2320,3,0,0,0,0,2,0,0,false,false,false,false,1943,3890,9731,true,true,true,true,true,true,true,55,3608,0,3,0,5,false,7644
2079,"以太火华咒角",0,"",0,0,1,0,0,"","以太火华咒角",32844,36,35,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 16, 2, 0","0, 0, 0, 0",0,4,6,3,6,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,23,40,2320,3,0,0,0,0,2,0,0,false,false,true,false,2235,4474,11191,true,true,true,true,true,true,true,55,3598,0,3,0,5,false,7644
2080,"憎恶",0,"",0,0,1,0,0,"","憎恶",32818,37,35,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 2, 6, 0","0, 0, 0, 0",0,4,6,3,6,22,9,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,24,41,2320,3,0,0,0,0,2,0,0,false,true,true,false,2545,5091,12732,true,true,true,true,true,true,true,55,3700,0,10,0,5,false,7644
2081,"密林咒杖",0,"",0,0,1,0,0,"","密林咒杖",32830,40,39,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 15, 5, 0","0, 0, 0, 0",0,4,7,3,7,44,7,0,0,0,0,0,0,2,27,11,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,27,43,2400,3,0,0,0,0,2,0,0,false,true,true,false,3172,6345,15862,true,true,true,true,true,true,true,55,4020,2,10,2,5,false,7644
2082,"黄沙咒角",0,"",0,0,1,0,0,"","黄沙咒角",32829,40,39,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 2, 5, 0","0, 0, 0, 0",0,4,7,3,7,22,10,0,0,0,0,0,0,2,46,11,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,27,43,2320,3,0,0,0,0,2,0,0,false,true,true,false,2902,5805,14512,true,true,true,true,true,true,true,55,4010,3,10,3,5,false,7644
2083,"雷华咒角",0,"",0,0,1,0,0,"","雷华咒角",32810,41,41,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 2, 5, 0","0, 0, 0, 0",0,4,6,3,6,44,6,41,3,0,0,0,0,1,12,3,13,4,4,1,3,1,44,1,0,0,11,5598,7,3,25,40,2320,3,0,0,0,0,2,0,0,false,false,false,false,2418,4840,12105,true,true,true,true,true,true,true,55,4104,0,3,0,5,false,7645
2084,"以太雷华咒角",0,"",0,0,1,0,0,"","以太雷华咒角",32845,41,41,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 2, 5, 0","0, 0, 0, 0",0,4,7,3,7,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,28,44,2320,3,0,0,0,0,2,0,0,false,false,true,false,2781,5566,13921,true,true,true,true,true,true,true,55,4094,0,3,0,5,false,7645
2085,"碧海咒锤",0,"",0,0,1,0,0,"","碧海咒锤",32820,43,42,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 3, 6, 0","0, 0, 0, 0",0,4,8,3,8,46,12,0,0,0,0,0,0,2,22,13,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,30,47,2560,3,0,0,0,0,2,0,0,false,true,true,false,3586,7172,17935,true,true,true,true,true,true,true,55,4331,1,10,1,5,false,7645
2086,"碧海咒杖",0,"",0,0,1,0,0,"","碧海咒杖",32817,43,42,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 1, 5, 0","0, 0, 0, 0",0,4,8,3,8,44,8,0,0,0,0,0,0,2,46,13,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,30,47,2400,3,0,0,0,0,2,0,0,false,true,true,false,3586,7172,17935,true,true,true,true,true,true,true,55,4330,1,10,1,5,false,7645
2087,"黄沙咒锤",0,"",0,0,1,0,0,"","黄沙咒锤",32822,43,42,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 3, 7, 0","0, 0, 0, 0",0,4,8,3,8,27,12,0,0,0,0,0,0,2,22,13,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,30,47,2560,3,0,0,0,0,2,0,0,false,true,true,false,3586,7172,17935,true,true,true,true,true,true,true,55,4310,3,10,3,5,false,7645
2088,"绿金咒杖",0,"",0,0,1,0,0,"","绿金咒杖",32805,43,43,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 1, 1, 0","0, 0, 0, 0",0,4,7,3,6,22,10,0,0,0,0,0,0,1,12,3,13,5,4,1,3,2,22,2,0,0,11,5598,7,3,27,42,2400,3,0,0,0,0,2,0,0,false,false,false,false,2868,5737,14348,true,true,true,true,true,true,true,55,4300,0,3,0,5,false,7645
2089,"以太绿金咒杖",0,"",0,0,1,0,0,"","以太绿金咒杖",32843,43,40,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 1, 1, 0","0, 0, 0, 0",0,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5597,7,3,30,47,2400,3,0,0,0,0,2,0,0,false,false,true,false,3299,6598,16500,true,true,true,true,true,true,true,55,4290,0,3,0,5,false,7645
2090,"牙士咒锤",0,"",0,0,1,0,0,"","牙士咒锤",32824,46,44,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 3, 8, 0","0, 0, 0, 0",0,4,8,3,8,27,14,0,0,0,0,0,0,4,44,10,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,33,51,2560,3,0,0,0,0,2,0,0,false,true,true,false,4023,8051,20134,true,true,true,true,true,true,true,55,4620,2,10,2,5,false,7645
2091,"漩士咒锤",0,"",0,0,1,0,0,"","漩士咒锤",32823,46,44,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 17, 2, 0","0, 0, 0, 0",0,4,8,3,8,46,14,0,0,0,0,0,0,4,44,10,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,33,51,2560,3,0,0,0,0,2,0,0,false,true,true,false,4023,8051,20134,true,true,true,true,true,true,true,55,4630,1,10,1,5,false,7645
2092,"耀士咒锤",0,"",0,0,1,0,0,"","耀士咒锤",32825,46,44,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 3, 11, 0","0, 0, 0, 0",0,4,8,3,8,22,14,0,0,0,0,0,0,4,44,10,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,33,51,2560,3,0,0,0,0,2,0,0,false,true,true,false,4023,8051,20134,true,true,true,true,true,true,true,55,4610,3,10,3,5,false,7645
2093,"古典咒锤",0,"",0,0,1,0,0,"","古典咒锤",32811,38,35,0,1,2,0,6,14,1,true,true,false,false,8,2,true,1,"901, 3, 1, 0","0, 0, 0, 0",0,4,6,3,5,27,8,0,0,0,0,0,0,1,12,2,13,4,0,0,3,1,27,1,0,0,11,5597,7,3,23,38,2560,3,0,0,0,0,2,0,0,false,false,false,false,2909,5818,14551,true,true,true,true,true,true,true,55,3800,0,3,0,5,false,7644
2094,"水华咒角",0,"",0,0,1,0,0,"","水华咒角",32815,46,46,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 16, 3, 0","0, 0, 0, 0",0,4,8,3,7,44,7,42,3,0,0,0,0,1,12,3,13,5,0,0,3,1,44,2,42,1,11,5598,7,3,30,46,2320,3,0,0,0,0,2,0,0,false,false,false,false,2944,5892,14736,true,true,true,true,true,true,true,55,4603,0,3,0,5,false,7645
2095,"以太水华咒角",0,"",0,0,1,0,0,"","以太水华咒角",32842,46,45,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 16, 3, 0","0, 0, 0, 0",0,4,8,3,8,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,33,51,2320,3,0,0,0,0,2,0,0,false,false,true,false,3386,6776,16947,true,true,true,true,true,true,true,55,4593,0,3,0,5,false,7645
2096,"青翠咒杖",0,"",0,0,1,0,0,"","青翠咒杖",32816,49,47,0,1,2,0,6,0,2,false,true,false,false,0,0,false,1,"901, 1, 2, 0","0, 0, 0, 0",0,4,9,3,9,46,16,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,36,56,2400,3,0,0,0,0,2,0,0,false,true,true,false,4488,8981,22461,true,true,true,true,true,true,true,55,4901,0,10,0,5,false,7645
2097,"翡翠咒杖",0,"",0,0,1,0,0,"","翡翠咒杖",32839,49,49,0,1,2,0,6,14,1,true,true,false,false,8,1,true,1,"901, 1, 14, 0","0, 0, 0, 0",0,4,8,3,7,22,13,0,0,0,0,0,0,1,12,4,13,6,4,1,3,2,22,3,0,0,11,5598,7,3,32,50,2400,3,0,0,0,0,2,0,0,false,false,false,false,3590,7185,17969,true,true,true,true,true,true,true,55,4900,0,3,0,5,false,7645
2098,"以太翡翠咒杖",0,"",0,0,1,0,0,"","以太翡翠咒杖",32840,49,49,0,1,2,0,6,0,7,false,true,false,false,8,0,false,1,"901, 1, 14, 0","0, 0, 0, 0",0,4,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,7,3,36,56,2400,3,0,0,0,0,2,0,0,false,false,true,false,4129,8263,20664,true,true,true,true,true,true,true,55,4890,0,3,0,5,false,7645
