Index,0 [UINT] [0xFC],1 [UINT] [0x100],2 [STRING] [0xF8],3 [STRING] [0x0],4 [STRING] [0x8],5 [STRING] [0x10],6 [STRING] [0x18],7 [STRING] [0x20],8 [STRING] [0x28],9 [STRING] [0x30],10 [STRING] [0x38],11 [STRING] [0x40],12 [STRING] [0x48],13 [STRING] [0x50],14 [STRING] [0x58],15 [STRING] [0x60],16 [STRING] [0x68],17 [STRING] [0x70],18 [STRING] [0x78],19 [STRING] [0x80],20 [STRING] [0x88],21 [STRING] [0x90],22 [STRING] [0x98],23 [STRING] [0xA0],24 [STRING] [0xA8],25 [STRING] [0xB0],26 [STRING] [0xB8],27 [STRING] [0xC0],28 [STRING] [0xC8],29 [STRING] [0xD0],30 [STRING] [0xD8],31 [STRING] [0xE0],32 [STRING] [0xE8],33 [UINT] [0x4],34 [UINT] [0xC],35 [UINT] [0x14],36 [UINT] [0x1C],37 [UINT] [0x24],38 [UINT] [0x2C],39 [UINT] [0x34],40 [UINT] [0x3C],41 [UINT] [0x44],42 [UINT] [0x4C],43 [UINT] [0x54],44 [UINT] [0x5C],45 [UINT] [0x64],46 [UINT] [0x6C],47 [UINT] [0x74],48 [UINT] [0x7C],49 [UINT] [0x84],50 [UINT] [0x8C],51 [UINT] [0x94],52 [UINT] [0x9C],53 [UINT] [0xA4],54 [UINT] [0xAC],55 [UINT] [0xB4],56 [UINT] [0xBC],57 [UINT] [0xC4],58 [UINT] [0xCC],59 [UINT] [0xD4],60 [UINT] [0xDC],61 [UINT] [0xE4],62 [UINT] [0xEC],63 [BBOOL] [0x104],64 [STRING] [0xF0],65 [STRING] [0xF4],66 [BBOOL] [0x104],67 [BBOOL] [0x104],68 [BBOOL] [0x104],69 [BBOOL] [0x104],70 [BBOOL] [0x104],71 [BBOOL] [0x104],72 [BBOOL] [0x104],73 [BBOOL] [0x105],74 [BBOOL] [0x105]
721227,0,0,"HouFurPlantPot_00331","PLANT_TITLE","FC_AUTHORITY_SEEDING","FC_AUTHORITY_HARVESTING","PLANTPOT_ERR_NO_AUTHORITY_SEED","PLANTPOT_ERR_NO_AUTHORITY_HARVEST","HOUSING_ERR_FC_NG_01","ITEM_CATEGORY_SEED","ITEM_CATEGORY_SOIL","ITEM_CATEGORY_FERTILIZER","PLANTPOT_ERR_NO_SEED","PLANTPOT_ERR_NO_SOIL","PLANTPOT_ERR_NO_FERTILIZER","PLANTPOT_ERR_FULL_FERTILIZER","HOWTO_OUTLINE","HOWTO_HARVEST","HOWTO_GROW","FC_AUTHORITY_DISPOSE","PLANTPOT_ERR_NO_AUTHORITY_DISPOSE_PLANT","LAND_TYPE_FCHOUSE","LAND_TYPE_MATEHOUSE","LAND_TYPE_INVALID","HOUSING_ERR_HOUSE_MATE_NO_AUTHORITY_SEED","HOUSING_ERR_HOUSE_MATE_NO_AUTHORITY_HARVEST","HOUSING_ERR_HOUSE_MATE_NO_AUTHORITY_DISPOSE_PLANT","MATE_AUTHORITY_SEEDING","MATE_AUTHORITY_HARVESTING","MATE_AUTHORITY_DISPOSE","HOWTO_FLOWER","LOGMSG_CANCELLED_BEFORE_PLAY_EVENT_SCENE","",6420,55,56,3444,3447,3300,20,21,22,3441,3442,3445,3446,165,167,166,57,3453,0,4,255,3444,3447,3453,2,3,4,230,1318,0,false,"","",false,false,false,false,false,false,false,false,false
721228,0,0,"CmnDefAlexanderTokenExchangeExplain_00332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721229,0,0,"RegDra2TomestoneFolkloreTrade_00333","MENU_TITLE","SHOP0","SHOP1","SHOP2","","","","","","","","","","","","","","","","","","","","","","","","","","",373,1769655,1769656,1769657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"改良蛮神风格装备","",false,false,false,false,false,false,false,false,false
721230,0,0,"JobRelAnimaWeaponQuestSelect_00334","QUEST_JOBREL101","QUEST_JOBREL102","QUEST_JOBREL103","MENU_CANCEL","QUEST_JOBREL200","QUEST_JOBREL300","QUEST_JOBREL400","QUEST_JOBREL500","QUEST_JOBREL521","","","","","","","","","","","","","","","","","","","","","",67748,67749,67750,102441,67820,67864,67915,67932,67940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"再铸元灵武器","",true,false,false,false,false,false,false,false,false
721231,0,0,"RegDra2DPSChallengeEntrance_00335","QUEST_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721232,0,0,"HouFurVase_00336","WITHDRAW_ERROR1","WITHDRAW_ERROR2","LOGMSG_CANCELLED_BEFORE_PLAY_EVENT_SCENE","","","","","","","","","","","","","","","","","","","","","","","","","","","",3454,1767,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721233,0,0,"RegSeaBeginnerTankGuide_00337","COMPLETED_CONTENTS_00","COMPLETED_CONTENTS_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15001,15016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721234,0,0,"RegSeaBeginnerDPSGuide_00338","COMPLETED_CONTENTS_00","COMPLETED_CONTENTS_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15001,15016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721235,0,0,"RegSeaBeginnerHealerGuide_00339","COMPLETED_CONTENTS_00","COMPLETED_CONTENTS_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15001,15016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721236,0,0,"RegSeaBeginnerGuideBook_00340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721237,0,0,"RegSeaPvpSeasonReward_00341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721238,60091,0,"ComArmGcArmyOfficer_00342","SCREEN_IMAGE0","LOG_MESSAGE0","BIND_EOBJ0","BIND_EOBJ1","BIND_EOBJ2","LOC_IDLE0","MAELSTROM","ORDER_OF_TWIN_ADDER","IMMORTAL_FLAMES","","","","","","","","","","","","","","","","","","","","","",431,3946,6276637,6406050,6406044,996,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,true,false,false,false,false
721239,0,0,"ComArmGcArmyMember_00343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",true,false,false,false,false,false,false,false,false
721240,60091,0,"ComArmGcArmyTraining_00344","BIND_OFFICER_GRD","BIND_OFFICER_LIM","BIND_OFFICER_ULD","TERRITORY_TYPE_F1TG","TERRITORY_TYPE_W1TG","TERRITORY_TYPE_S1TG","","","","","","","","","","","","","","","","","","","","","","","","",6215648,6406047,6405986,534,535,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,true,true,false,false,false,false
721241,60091,0,"ComArmGcArmyInterview_00345","BIND_ACTOR0","BIND_ACTOR1","BIND_ACTOR2","SCREEN_IMAGE0","POP_RANGE0","POP_RANGE1","POP_RANGE2","BIND_EOBJ0","BIND_EOBJ1","BIND_EOBJ2","","","","","","","","","","","","","","","","","","","","",6215648,6406047,6405986,430,6515304,6515312,6515313,6215532,6514989,6514998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,true,true,false,false,false,false
721242,0,0,"RegAbrSkyPiratesDenShare_00346","LOC_ENPC_GUIDE_01","LOC_ENPC_ENGINEER_01","QST_HEAVNM201","QST_HEAVNM202","QST_HEAVNM301","QST_HEAVNM302","LOC_ENPC_COOKING_01","LOC_ENPC_LEOFARD_01","LOC_ENPC_STACIA_01","LOC_ENPC_CAIT_01","LOC_ENPC_UTATA_01","LOC_ENPC_CAIT_02","","","","","","","","","","","","","","","","","","",1017176,1017174,67821,67822,67909,67910,1017251,1017199,1017522,1017526,1017527,1018058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721243,0,0,"FesSum2016_00347","MOUNT_ID","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",85,67663,67673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721244,0,0,"FesYkwMedalExchange_00348","PREVQUEST","NORMAL_MEDAL","MINION_ACHIEVEMENT_1","MINION_ACHIEVEMENT_2","MINION_ACHIEVEMENT_3","MINION_ACHIEVEMENT_4","MINION_ACHIEVEMENT_5","MINION_ACHIEVEMENT_6","MINION_ACHIEVEMENT_7","MINION_ACHIEVEMENT_8","MINION_ACHIEVEMENT_9","MINION_ACHIEVEMENT_10","MINION_ACHIEVEMENT_11","MINION_ACHIEVEMENT_12","MINION_ACHIEVEMENT_13","MINION_ITEM_1","MINION_ITEM_2","MINION_ITEM_3","MINION_ITEM_4","MINION_ITEM_5","MINION_ITEM_6","MINION_ITEM_7","MINION_ITEM_8","MINION_ITEM_9","MINION_ITEM_10","MINION_ITEM_11","MINION_ITEM_12","MINION_ITEM_13","BOOK_FLAG","",67677,15167,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,15195,15196,15197,15198,15199,15200,15201,15202,15203,15204,15205,15206,15207,319,0,false,"●妖怪メダル交換(たぶん翻訳不要)","",false,false,false,false,false,false,false,false,false
721245,0,0,"FesSum2016Guide_00349","QUEST1","ENPC_ETHELIA","ACTION_TIMELINE_EVENT_BASE_HAND_FAN","ACTION_TIMELINE_EMOTE_CHEER","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","",67073,1017248,912,695,67672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721246,0,0,"JobRel300QuestLeave_00350","CONDITION_QUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"放弃“培育人造元灵”","",true,false,false,false,false,false,false,false,false
721247,0,0,"JobRel300GetGlassAgain_00351","CONDITION_QUEST","LOG_MSG_EVENT","ANIMA_GRASS","","","","","","","","","","","","","","","","","","","","","","","","","","","",67864,2031,2001994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"再次获得“元灵透镜”","",true,false,false,false,false,false,false,false,false
721248,0,0,"JobRel300GetRecipeAgain_00352","LOG_MSG_EVENT","ULAN_MEMO","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2031,2001993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721249,0,0,"HouFurAquarium_00353","LOGMSG_AQUARIUM_LOCK_ERR","LOGMSG_HOUSING_ERR_HOUSING_01","HOWTO_AQUARIUM","LOGMSG_CANCELLED_BEFORE_PLAY_EVENT_SCENE","","","","","","","","","","","","","","","","","","","","","","","","","","",3467,3338,232,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721250,0,0,"FesAnv2016_00354","QST_FESANV203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721251,0,0,"FesChn2017_00355","QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721252,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721253,0,0,"CmnDefMateriaMeld_00357","QUEST_ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"镶嵌魔晶石","",true,false,false,false,false,false,false,false,false
721254,0,0,"RegSeaPvpSeasonRewardSecond_00358","LOC_MOTION0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721255,0,0,"HouFixMansionEntrance_00359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721256,0,0,"RegDra2Mogzin_00360","QUEST_01","QUEST_02","QUEST_03","EVENT_ACTION_ZANNEN","EVENT_ACTION_TALK_BEAST","EVENT_ACTION_KASHIGE","EVENT_ACTION_ATAMASAGE","EVENT_ACTION_MANZOKU","EVENT_ACTION_NEGATIVE","EVENT_ACTION_TROUBLE_BIG","EVENT_ACTION_WEAPON","EVENT_ACTION_BOUND","QUEST_04","QST_BANALL_140","","","","","","","","","","","","","","","","",67859,67861,67862,1024,949,958,957,1023,4236,959,4264,967,67860,67921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721257,0,0,"RegDra2BanMogPlate_00361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721258,0,0,"HouFixMansionExit_00362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721259,0,0,"HouFixMansionOfficer_00363","MANSION_DEFAULT_NAME","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","SCREEN_IMAGE","","","","","","","","","","","","","","","","","","","","","","","","","",6710,1018092,1018089,1018095,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721260,0,0,"FesHlw2016Guide_00364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721261,0,0,"FesNyr2017_00365","ENPC0","ENPC1","ENPC2","QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","",1018131,1018132,1018133,67085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721262,0,0,"FesXms2016Guide_00366","LOC_QUEST_201","LOC_MAIN_01","LOC_PROPA_01","LOC_PROPA_02","LOC_PROPA_03","","","","","","","","","","","","","","","","","","","","","","","","","",67911,1017814,1017815,1017817,1017819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721263,0,0,"FesXms2016Academy_00367","LOC_MAIN_CHILD_01","LOC_MAIN_CHILD_02","LOC_MAIN_CHILD_03","LOC_MAIN_CHILD_04","LOC_SUB_CHILD_01","LOC_SUB_CHILD_02","LOC_SUB_CHILD_03","LOC_SUB_CHILD_04","LOC_ASSI_01","LOC_ASSI_02","LOC_QUEST_202","LOC_QUEST_203","LOC_QUEST_204","","","","","","","","","","","","","","","","","",1017806,1018196,1018227,1018195,1017807,1017808,1017809,1017810,1017812,1018316,67912,67913,67914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721264,0,0,"RegSeaPvpDuelGuide_00368","QST_HEAVNY816","EVENT_ARMS","EVENT_SPIRIT","","","","","","","","","","","","","","","","","","","","","","","","","","","",67929,1041,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721265,0,0,"CmnGscTripleTriadRoomGuide_00369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"询问有关“幻卡对局室”的事情","",false,false,false,false,false,false,false,false,false
721266,0,0,"CmnGscTripleTriadMatching_00370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721267,0,0,"CmnGscTripleTriadRoomMove_00371","CONTENT_FINDER_CONDITION_ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"移动到幻卡对局室","",true,false,false,false,false,false,false,false,false
721268,0,0,"CmnCntWeeklyBingo_00372","ACTION_TIMELINE_EVENT_JOY_GIRL","ACTION_TIMELINE_EVENT_JOY_ST_GIRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4301,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721269,0,0,"JobRel500QuestLeave_00373","CONDITION_QUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"放弃“人造元灵终绽放”","",true,false,false,false,false,false,false,false,false
721270,0,0,"JobRel500GetGlassAgain_00374","CONDITION_QUEST","LOG_MSG_EVENT","ANIMA_GRASS","","","","","","","","","","","","","","","","","","","","","","","","","","","",67932,2031,2002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"再次获得“改良型元灵透镜”","",true,false,false,false,false,false,false,false,false
721271,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721272,0,0,"HouFurPicture_00376","WITHDRAW_ERROR1","WITHDRAW_ERROR2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3475,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721273,0,0,"FesPdy2017Share_00377","ENPC_C_ULALA_LALA","ENPC_C_ULALA_AULA","ENPC_C_ULALA_MIQ","ENPC_C_NARUMI_LALA","ENPC_C_NARUMI_AULA","ENPC_C_NARUMI_MIQ","ENPC_C_MASHA_LALA","ENPC_C_MASHA_AULA","ENPC_C_MASHA_MIQ","ENPC_LIFT_BUT","ENPC_END_BUT","LOC_QUEST_302","LOC_QUEST_303","LOC_QUEST_304","LOC_QUEST_305","LOC_QUEST_306","ENPC_FUN","LOC_QUEST_203","LOC_QUEST_XMS203","LOC_CANCEL_ACT_01","LOC_CANCEL_ACT_02","LOC_CANCEL_ACT_03","LOC_CANCEL_ACT_04","LOC_CANCEL_ACT_05","LOC_CANCEL_ACT_06","LOC_CANCEL_ACT_07","LOC_CANCEL_ACT_08","","","",1018404,1018405,1018406,1018701,1018702,1018703,1018704,1018705,1018706,1018621,1018402,67936,67937,67942,67943,67944,1019641,67759,67913,4817,723,692,724,700,738,708,694,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721274,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721275,0,0,"FesVlt2017_00379","ENPC0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1018726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721276,0,0,"FesEst2017_00380","ENPC0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1019594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721277,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721278,0,0,"CmnDefSkyIslandLotteryExchangeShop_00382","REWARD","SHOP","","","","","","","","","","","","","","","","","","","","","","","","","","","","",336,3407874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"●鑑定する","",false,false,false,false,false,false,false,false,false
721279,0,0,"FesGsc2017_00383","ENPC0","ENPC1","ENPC2","","","","","","","","","","","","","","","","","","","","","","","","","","","",1019799,1019800,1019798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721280,0,0,"RegSeaPvpGaro_00384","LOC_YUBI_01","LOC_BGM_01","LOC_JOB_CHECK_DARK","LOC_JOB_CHECK_NIN","LOC_JOB_CHECK_DRG","LOC_JOB_CHECK_PLD","LOC_JOB_CHECK_WAR","LOC_JOB_CHECK_WHM","LOC_JOB_CHECK_SUM","LOC_JOB_CHECK_AST","LOC_JOB_CHECK_SCH","","","","","","","","","","","","","","","","","","","",4259,86,32,30,22,19,21,24,27,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721281,0,0,"RegRoc2SkyIsland2Entrance_00385","QUEST_INTRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721282,0,0,"CtsSfsCharacter1_00386","SCREEN_IMAGE_SATISFACTION_UP","SATISFACTION_SUPPLY_SCS_01","SATISFACTION_SUPPLY_SCS_02","ACTION_TIMELINE_EVENT_JOY_GIRL","ACTION_TIMELINE_EVENT_SPECIAL_JOY","ACTION_TIMELINE_EVENT_SPECIAL_JOY_GIRL","QUEST_KHLOE","ACTOR_ZHLOE","ACTOR_KHLOE","ACTOR_TKEBBE","LCUT_MAKER_01","LCUT_MAKER_02","LCUT_MAKER_03","LCUT_MAKER_04","LCUT_MAKER_05","LCUT_MAKER_06","LCUT_MAKER_07","LCUT_MAKER_08","LCUT_MAKER_09","LCUT_MAKER_10","LCUT_BGM_01","LCUT_BGM_02","","","","","","","","",477,1796,1799,4301,1059,4302,67928,1015912,1012445,1012442,6735294,6864678,6864679,6865185,6866090,6873283,6873284,6873618,6873619,6873642,84,96,0,0,0,0,0,0,0,0,false,"","",true,false,false,false,false,false,false,false,false
721283,0,0,"RegRoc2SkyIsland2FeverTime_00387","ACHIEVEMENT_FEVERTIME","COMPLETED_CONTENTS_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1746,30047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于漂流遗迹","",false,false,false,false,false,false,false,false,false
721284,0,0,"RegAbr2SkyIsland2ExchangeShopInfo_00388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721285,0,0,"RegAbr2SkyIsland2Info_00389","ENPC_01","ENPC_02","ENPC_03","ENPC_04","ENPC_05","","","","","","","","","","","","","","","","","","","","","","","","","",1019645,1019646,1019647,1019648,1019649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
